% Edge sensor logfile log_20240301_165400.910/log_edge.txt
% 	Calib white 198 345 561 652 714 726 681 594
% 	Calib black 106 125 123 105 109 117 111 105
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709308443.4310 1 0.020 -0.009 0.0292
1709308443.4388 1 0.021 -0.009 0.0290
1709308443.4470 1 0.021 -0.009 0.0300
1709308443.4547 1 0.021 -0.009 0.0301
1709308443.4636 1 0.022 -0.009 0.0307
1709308443.4716 1 0.022 -0.008 0.0304
1709308443.4788 1 0.022 -0.008 0.0301
1709308443.4868 1 0.022 -0.008 0.0300
1709308443.4950 1 0.022 -0.007 0.0292
1709308443.5027 1 0.022 -0.007 0.0297
1709308443.5106 1 0.022 -0.007 0.0294
1709308443.5188 1 0.023 -0.006 0.0292
1709308443.5269 1 0.025 -0.008 0.0323
1709308443.5347 1 0.025 -0.007 0.0314
1709308443.5438 1 0.025 -0.006 0.0315
1709308443.5516 1 0.026 -0.007 0.0332
1709308443.5594 1 0.026 -0.006 0.0322
1709308443.5676 1 0.026 -0.006 0.0319
1709308443.5747 1 0.026 -0.006 0.0324
1709308443.5836 1 0.026 -0.006 0.0323
1709308443.5915 1 0.027 -0.006 0.0327
1709308443.5988 1 0.027 -0.006 0.0328
1709308443.6072 1 0.027 -0.005 0.0324
1709308443.6148 1 0.027 -0.005 0.0328
1709308443.6231 1 0.028 -0.006 0.0333
1709308443.6308 1 0.028 -0.005 0.0328
1709308443.6390 1 0.028 -0.005 0.0328
1709308443.6472 1 0.029 -0.005 0.0336
1709308443.6556 1 0.028 -0.005 0.0331
1709308443.6626 1 0.028 -0.005 0.0328
1709308443.6709 1 0.029 -0.005 0.0333
1709308443.6795 1 0.030 -0.005 0.0348
1709308443.6866 1 0.029 -0.004 0.0335
1709308443.6949 1 0.030 -0.004 0.0337
1709308443.7034 1 0.031 -0.004 0.0351
1709308443.7116 1 0.030 -0.004 0.0344
1709308443.7187 1 0.030 -0.004 0.0343
1709308443.7275 1 0.030 -0.004 0.0343
1709308443.7347 1 0.030 -0.003 0.0339
1709308443.7431 1 0.031 -0.003 0.0344
1709308443.7506 1 0.031 -0.003 0.0344
1709308443.7588 1 0.031 -0.003 0.0334
1709308443.7671 1 0.031 -0.003 0.0336
1709308443.7748 1 0.031 -0.003 0.0338
1709308443.7830 1 0.031 -0.003 0.0336
1709308443.7911 1 0.031 -0.003 0.0335
1709308443.7988 1 0.032 -0.003 0.0348
1709308443.8076 1 0.032 -0.003 0.0343
1709308443.8155 1 0.032 -0.002 0.0337
1709308443.8232 1 0.032 -0.002 0.0345
1709308443.8313 1 0.032 -0.002 0.0340
1709308443.8395 1 0.032 -0.002 0.0345
1709308443.8471 1 0.033 -0.002 0.0347
1709308443.8548 1 0.032 -0.002 0.0336
1709308443.8631 1 0.032 -0.002 0.0340
1709308443.8709 1 0.032 -0.002 0.0343
1709308443.8792 1 0.032 -0.002 0.0341
1709308443.8874 1 0.032 -0.002 0.0339
1709308443.8954 1 0.032 -0.002 0.0341
1709308443.9041 1 0.032 -0.002 0.0348
1709308443.9114 1 0.032 -0.002 0.0340
1709308443.9195 1 0.032 -0.002 0.0340
1709308443.9266 1 0.033 -0.003 0.0353
1709308443.9353 1 0.032 -0.002 0.0347
1709308443.9430 1 0.032 -0.002 0.0345
1709308443.9516 1 0.032 -0.002 0.0347
1709308443.9586 1 0.032 -0.002 0.0347
1709308443.9674 1 0.033 -0.002 0.0349
1709308443.9751 1 0.033 -0.003 0.0353
1709308443.9832 1 0.032 -0.002 0.0344
1709308443.9909 1 0.032 -0.003 0.0349
1709308443.9989 1 0.032 -0.003 0.0351
1709308444.0076 1 0.032 -0.003 0.0348
1709308444.0152 1 0.032 -0.003 0.0350
1709308444.0234 1 0.032 -0.003 0.0354
1709308444.0316 1 0.032 -0.003 0.0346
1709308444.0391 1 0.031 -0.003 0.0340
1709308444.0472 1 0.032 -0.003 0.0347
1709308444.0550 1 0.032 -0.003 0.0350
1709308444.0627 1 0.032 -0.003 0.0348
1709308444.0709 1 0.031 -0.003 0.0341
1709308444.0791 1 0.032 -0.003 0.0355
1709308444.0867 1 0.032 -0.003 0.0347
1709308444.0949 1 0.032 -0.003 0.0349
1709308444.1027 1 0.031 -0.003 0.0349
1709308444.1114 1 0.031 -0.003 0.0346
1709308444.1196 1 0.032 -0.004 0.0352
1709308444.1268 1 0.032 -0.004 0.0353
1709308444.1355 1 0.031 -0.003 0.0344
1709308444.1426 1 0.031 -0.004 0.0350
1709308444.1513 1 0.032 -0.004 0.0354
1709308444.1590 1 0.031 -0.004 0.0345
1709308444.1672 1 0.031 -0.003 0.0343
1709308444.1752 1 0.031 -0.004 0.0348
1709308444.1829 1 0.031 -0.004 0.0347
1709308444.1910 1 0.031 -0.004 0.0343
1709308444.1992 1 0.031 -0.004 0.0344
1709308444.2067 1 0.031 -0.004 0.0346
1709308444.2149 1 0.031 -0.004 0.0346
1709308444.2229 1 0.031 -0.004 0.0344
1709308444.2306 1 0.030 -0.003 0.0336
1709308444.2388 1 0.030 -0.004 0.0339
1709308444.2470 1 0.030 -0.004 0.0345
1709308444.2554 1 0.030 -0.004 0.0340
1709308444.2634 1 0.030 -0.004 0.0339
1709308444.2716 1 0.030 -0.004 0.0346
1709308444.2796 1 0.030 -0.004 0.0343
1709308444.2867 1 0.030 -0.004 0.0341
1709308444.2950 1 0.030 -0.004 0.0340
1709308444.3033 1 0.030 -0.005 0.0343
1709308444.3114 1 0.030 -0.004 0.0341
1709308444.3185 1 0.030 -0.004 0.0341
1709308444.3274 1 0.030 -0.005 0.0353
1709308444.3355 1 0.030 -0.004 0.0345
1709308444.3426 1 0.030 -0.004 0.0338
1709308444.3510 1 0.030 -0.005 0.0344
1709308444.3590 1 0.029 -0.004 0.0335
1709308444.3673 1 0.029 -0.004 0.0330
1709308444.3751 1 0.029 -0.004 0.0334
1709308444.3833 1 0.029 -0.004 0.0323
1709308444.3916 1 0.029 -0.003 0.0323
1709308444.3991 1 0.029 -0.004 0.0328
1709308444.4069 1 0.028 -0.003 0.0318
1709308444.4151 1 0.028 -0.003 0.0318
1709308444.4228 1 0.029 -0.004 0.0325
1709308444.4310 1 0.028 -0.004 0.0322
1709308444.4393 1 0.028 -0.004 0.0320
1709308444.4469 1 0.028 -0.004 0.0318
1709308444.4547 1 0.028 -0.004 0.0320
1709308444.4630 1 0.028 -0.004 0.0320
1709308444.4715 1 0.028 -0.004 0.0319
1709308444.4786 1 0.028 -0.004 0.0324
1709308444.4868 1 0.028 -0.004 0.0316
1709308444.4954 1 0.028 -0.003 0.0317
1709308444.5032 1 0.028 -0.004 0.0323
1709308444.5115 1 0.028 -0.004 0.0321
1709308444.5193 1 0.029 -0.004 0.0327
1709308444.5275 1 0.029 -0.004 0.0330
1709308444.5355 1 0.028 -0.004 0.0321
1709308444.5432 1 0.028 -0.004 0.0328
1709308444.5510 1 0.029 -0.004 0.0331
1709308444.5592 1 0.029 -0.004 0.0330
1709308444.5669 1 0.029 -0.004 0.0334
1709308444.5750 1 0.030 -0.004 0.0341
1709308444.5831 1 0.030 -0.004 0.0346
1709308444.5909 1 0.030 -0.004 0.0345
1709308444.5991 1 0.031 -0.004 0.0352
1709308444.6070 1 0.031 -0.005 0.0358
1709308444.6149 1 0.032 -0.004 0.0362
1709308444.6240 1 0.032 -0.005 0.0372
1709308444.6312 1 0.032 -0.005 0.0366
1709308444.6390 1 0.032 -0.005 0.0369
1709308444.6473 1 0.033 -0.005 0.0377
1709308444.6551 1 0.032 -0.004 0.0369
1709308444.6629 1 0.032 -0.004 0.0360
1709308444.6709 1 0.032 -0.005 0.0369
1709308444.6791 1 0.033 -0.005 0.0383
1709308444.6868 1 0.033 -0.005 0.0378
1709308444.6949 1 0.032 -0.005 0.0370
1709308444.7028 1 0.033 -0.005 0.0378
1709308444.7116 1 0.033 -0.004 0.0372
1709308444.7195 1 0.033 -0.005 0.0373
1709308444.7267 1 0.033 -0.005 0.0375
1709308444.7356 1 0.033 -0.005 0.0381
1709308444.7429 1 0.033 -0.005 0.0377
1709308444.7507 1 0.033 -0.005 0.0379
1709308444.7596 1 0.033 -0.005 0.0375
1709308444.7667 1 0.033 -0.004 0.0374
1709308444.7750 1 0.034 -0.005 0.0386
1709308444.7829 1 0.033 -0.005 0.0372
1709308444.7912 1 0.033 -0.005 0.0378
1709308444.7996 1 0.033 -0.006 0.0387
1709308444.8069 1 0.033 -0.005 0.0387
1709308444.8151 1 0.033 -0.005 0.0378
1709308444.8234 1 0.033 -0.006 0.0385
1709308444.8313 1 0.033 -0.005 0.0378
1709308444.8386 1 0.032 -0.005 0.0372
1709308444.8468 1 0.032 -0.005 0.0375
1709308444.8548 1 0.033 -0.005 0.0378
1709308444.8629 1 0.032 -0.005 0.0375
1709308444.8711 1 0.032 -0.005 0.0372
1709308444.8787 1 0.032 -0.005 0.0373
1709308444.8869 1 0.032 -0.005 0.0375
1709308444.8948 1 0.032 -0.005 0.0374
1709308444.9031 1 0.032 -0.006 0.0383
1709308444.9112 1 0.031 -0.006 0.0367
1709308444.9196 1 0.031 -0.006 0.0372
1709308444.9272 1 0.032 -0.006 0.0378
1709308444.9353 1 0.031 -0.006 0.0366
1709308444.9433 1 0.031 -0.006 0.0368
1709308444.9516 1 0.031 -0.006 0.0368
1709308444.9586 1 0.030 -0.006 0.0367
1709308444.9668 1 0.030 -0.007 0.0371
1709308444.9747 1 0.030 -0.007 0.0367
1709308444.9841 1 0.030 -0.007 0.0370
1709308444.9914 1 0.030 -0.007 0.0369
1709308444.9991 1 0.030 -0.007 0.0365
1709308445.0069 1 0.030 -0.006 0.0359
1709308445.0153 1 0.029 -0.007 0.0357
1709308445.0230 1 0.029 -0.007 0.0361
1709308445.0311 1 0.029 -0.007 0.0356
1709308445.0394 1 0.028 -0.007 0.0349
1709308445.0467 1 0.029 -0.008 0.0365
1709308445.0547 1 0.028 -0.007 0.0352
1709308445.0631 1 0.028 -0.007 0.0349
1709308445.0709 1 0.028 -0.007 0.0350
1709308445.0791 1 0.028 -0.007 0.0358
1709308445.0873 1 0.028 -0.007 0.0355
1709308445.0952 1 0.028 -0.007 0.0354
1709308445.1031 1 0.028 -0.007 0.0355
1709308445.1114 1 0.028 -0.007 0.0359
1709308445.1187 1 0.028 -0.008 0.0356
1709308445.1269 1 0.028 -0.008 0.0361
1709308445.1352 1 0.028 -0.007 0.0354
1709308445.1430 1 0.028 -0.008 0.0354
1709308445.1508 1 0.028 -0.008 0.0363
1709308445.1590 1 0.028 -0.008 0.0355
1709308445.1676 1 0.028 -0.008 0.0358
1709308445.1746 1 0.029 -0.008 0.0370
1709308445.1830 1 0.028 -0.008 0.0358
1709308445.1907 1 0.028 -0.008 0.0359
1709308445.1989 1 0.029 -0.009 0.0376
1709308445.2067 1 0.028 -0.009 0.0372
1709308445.2149 1 0.028 -0.008 0.0367
1709308445.2231 1 0.028 -0.008 0.0367
1709308445.2314 1 0.028 -0.009 0.0370
1709308445.2392 1 0.029 -0.009 0.0376
1709308445.2475 1 0.029 -0.009 0.0377
1709308445.2551 1 0.028 -0.009 0.0368
1709308445.2630 1 0.028 -0.009 0.0374
1709308445.2712 1 0.029 -0.009 0.0376
1709308445.2795 1 0.029 -0.009 0.0383
1709308445.2872 1 0.028 -0.009 0.0371
1709308445.2954 1 0.028 -0.009 0.0368
1709308445.3030 1 0.029 -0.009 0.0381
1709308445.3108 1 0.028 -0.008 0.0363
1709308445.3190 1 0.028 -0.008 0.0360
1709308445.3273 1 0.029 -0.009 0.0373
1709308445.3351 1 0.029 -0.008 0.0370
1709308445.3431 1 0.029 -0.008 0.0369
1709308445.3510 1 0.029 -0.009 0.0375
1709308445.3588 1 0.028 -0.008 0.0365
1709308445.3670 1 0.029 -0.009 0.0370
1709308445.3753 1 0.029 -0.009 0.0374
1709308445.3831 1 0.029 -0.008 0.0366
1709308445.3910 1 0.029 -0.008 0.0369
1709308445.3993 1 0.029 -0.008 0.0370
1709308445.4069 1 0.029 -0.008 0.0362
1709308445.4152 1 0.028 -0.007 0.0359
1709308445.4233 1 0.029 -0.008 0.0372
1709308445.4310 1 0.029 -0.008 0.0363
1709308445.4391 1 0.029 -0.007 0.0360
1709308445.4465 1 0.029 -0.008 0.0370
1709308445.4550 1 0.029 -0.007 0.0368
1709308445.4632 1 0.029 -0.007 0.0355
1709308445.4712 1 0.029 -0.007 0.0354
1709308445.4792 1 0.029 -0.007 0.0361
1709308445.4874 1 0.029 -0.007 0.0363
1709308445.4946 1 0.029 -0.007 0.0362
1709308445.5031 1 0.029 -0.007 0.0362
1709308445.5115 1 0.030 -0.007 0.0363
1709308445.5187 1 0.029 -0.006 0.0355
1709308445.5274 1 0.029 -0.007 0.0359
1709308445.5346 1 0.029 -0.006 0.0353
1709308445.5429 1 0.029 -0.006 0.0355
1709308445.5515 1 0.030 -0.007 0.0366
1709308445.5586 1 0.030 -0.007 0.0362
1709308445.5669 1 0.029 -0.006 0.0353
1709308445.5747 1 0.030 -0.007 0.0369
1709308445.5829 1 0.030 -0.007 0.0363
1709308445.5912 1 0.030 -0.006 0.0361
1709308445.5993 1 0.030 -0.007 0.0368
1709308445.6072 1 0.030 -0.006 0.0362
1709308445.6155 1 0.030 -0.006 0.0364
1709308445.6235 1 0.031 -0.007 0.0374
1709308445.6307 1 0.030 -0.006 0.0360
1709308445.6392 1 0.030 -0.006 0.0360
1709308445.6473 1 0.030 -0.007 0.0373
1709308445.6550 1 0.030 -0.006 0.0361
1709308445.6631 1 0.030 -0.006 0.0362
1709308445.6709 1 0.030 -0.006 0.0367
1709308445.6792 1 0.030 -0.006 0.0367
1709308445.6875 1 0.030 -0.006 0.0363
1709308445.6952 1 0.030 -0.006 0.0360
1709308445.7041 1 0.031 -0.006 0.0370
1709308445.7115 1 0.031 -0.006 0.0366
1709308445.7193 1 0.030 -0.006 0.0360
1709308445.7266 1 0.031 -0.006 0.0369
1709308445.7351 1 0.031 -0.005 0.0366
1709308445.7430 1 0.031 -0.006 0.0368
1709308445.7507 1 0.031 -0.006 0.0375
1709308445.7589 1 0.031 -0.006 0.0365
1709308445.7667 1 0.031 -0.006 0.0372
1709308445.7749 1 0.032 -0.006 0.0375
1709308445.7834 1 0.031 -0.006 0.0369
1709308445.7913 1 0.032 -0.006 0.0377
1709308445.7992 1 0.032 -0.006 0.0384
1709308445.8070 1 0.032 -0.005 0.0374
1709308445.8148 1 0.032 -0.005 0.0367
1709308445.8231 1 0.032 -0.005 0.0373
1709308445.8313 1 0.032 -0.005 0.0369
1709308445.8390 1 0.031 -0.005 0.0367
1709308445.8472 1 0.032 -0.005 0.0371
1709308445.8549 1 0.032 -0.006 0.0379
1709308445.8628 1 0.031 -0.006 0.0371
1709308445.8710 1 0.032 -0.006 0.0377
1709308445.8794 1 0.032 -0.006 0.0380
1709308445.8870 1 0.032 -0.006 0.0378
1709308445.8955 1 0.033 -0.006 0.0386
1709308445.9033 1 0.032 -0.006 0.0384
1709308445.9110 1 0.032 -0.006 0.0380
1709308445.9191 1 0.032 -0.006 0.0380
1709308445.9275 1 0.032 -0.006 0.0386
1709308445.9351 1 0.032 -0.006 0.0384
1709308445.9433 1 0.032 -0.006 0.0382
1709308445.9511 1 0.032 -0.007 0.0389
1709308445.9590 1 0.033 -0.007 0.0394
1709308445.9672 1 0.032 -0.007 0.0392
1709308445.9753 1 0.032 -0.008 0.0401
1709308445.9832 1 0.032 -0.008 0.0399
1709308445.9914 1 0.032 -0.008 0.0404
1709308445.9986 1 0.033 -0.009 0.0418
1709308446.0070 1 0.032 -0.008 0.0406
1709308446.0152 1 0.033 -0.009 0.0417
