% Edge sensor logfile log_20240301_170943.427/log_edge.txt
% 	Calib white 198 345 561 652 714 726 681 594
% 	Calib black 106 125 123 105 109 117 111 105
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709309387.8831 1 0.048 0.005 0.0429
1709309387.8917 1 0.048 0.006 0.0420
1709309387.8990 1 0.048 0.007 0.0408
1709309387.9077 1 0.048 0.007 0.0407
1709309387.9153 1 0.048 0.008 0.0396
1709309387.9231 1 0.048 0.009 0.0391
1709309387.9317 1 0.048 0.008 0.0397
1709309387.9389 1 0.048 0.009 0.0389
1709309387.9472 1 0.048 0.009 0.0385
1709309387.9552 1 0.048 0.010 0.0382
1709309387.9627 1 0.048 0.011 0.0373
1709309387.9714 1 0.048 0.011 0.0372
1709309387.9792 1 0.048 0.009 0.0386
1709309387.9868 1 0.048 0.010 0.0384
1709309387.9964 1 0.048 0.010 0.0378
1709309388.0033 1 0.048 0.009 0.0391
1709309388.0109 1 0.048 0.008 0.0397
1709309388.0196 1 0.048 0.008 0.0400
1709309388.0275 1 0.048 0.008 0.0398
1709309388.0351 1 0.048 0.008 0.0402
1709309388.0428 1 0.048 0.008 0.0404
1709309388.0513 1 0.048 0.008 0.0401
1709309388.0590 1 0.048 0.007 0.0408
1709309388.0677 1 0.048 0.008 0.0404
1709309388.0754 1 0.048 0.007 0.0412
1709309388.0830 1 0.048 0.007 0.0415
1709309388.0911 1 0.048 0.007 0.0410
1709309388.0994 1 0.048 0.007 0.0410
1709309388.1071 1 0.048 0.006 0.0418
1709309388.1151 1 0.048 0.006 0.0415
1709309388.1236 1 0.048 0.006 0.0419
1709309388.1317 1 0.048 0.006 0.0423
1709309388.1397 1 0.048 0.006 0.0423
1709309388.1473 1 0.048 0.005 0.0426
1709309388.1550 1 0.047 0.005 0.0418
1709309388.1628 1 0.046 0.005 0.0414
1709309388.1712 1 0.046 0.005 0.0405
1709309388.1788 1 0.046 0.004 0.0415
1709309388.1876 1 0.046 0.004 0.0422
1709309388.1968 1 0.045 0.003 0.0413
1709309388.2033 1 0.044 0.002 0.0413
1709309388.2111 1 0.042 0.002 0.0404
1709309388.2187 1 0.038 0.002 0.0365
1709309388.2274 1 0.038 0.001 0.0374
1709309388.2350 1 0.037 -0.000 0.0373
1709309388.2435 1 0.037 -0.000 0.0371
1709309388.2517 1 0.036 -0.001 0.0371
1709309388.2587 1 0.035 -0.001 0.0364
1709309388.2671 1 0.033 -0.001 0.0348
1709309388.2758 1 0.031 -0.002 0.0335
1709309388.2834 1 0.032 -0.003 0.0341
1709309388.2909 1 0.030 -0.003 0.0332
1709309388.2992 1 0.029 -0.003 0.0328
1709309388.3070 1 0.029 -0.004 0.0335
1709309388.3148 1 0.028 -0.004 0.0326
1709309388.3234 1 0.028 -0.005 0.0328
1709309388.3312 1 0.028 -0.005 0.0330
1709309388.3390 1 0.026 -0.005 0.0308
1709309388.3474 1 0.025 -0.005 0.0304
1709309388.3552 1 0.025 -0.006 0.0308
1709309388.3631 1 0.023 -0.006 0.0288
1709309388.3707 1 0.022 -0.006 0.0278
1709309388.3795 1 0.022 -0.007 0.0296
1709309388.3872 1 0.022 -0.008 0.0308
1709309388.3956 1 0.021 -0.007 0.0280
1709309388.4033 1 0.020 -0.008 0.0282
1709309388.4112 1 0.022 -0.009 0.0302
1709309388.4188 1 0.021 -0.009 0.0302
1709309388.4276 1 0.022 -0.010 0.0315
1709309388.4354 1 0.023 -0.011 0.0331
1709309388.4437 1 0.021 -0.010 0.0309
1709309388.4510 1 0.022 -0.010 0.0320
1709309388.4588 1 0.022 -0.010 0.0321
1709309388.4672 1 0.021 -0.009 0.0301
1709309388.4749 1 0.021 -0.010 0.0311
1709309388.4836 1 0.022 -0.010 0.0320
1709309388.4911 1 0.021 -0.009 0.0300
1709309388.4993 1 0.021 -0.009 0.0303
1709309388.5070 1 0.021 -0.009 0.0305
1709309388.5154 1 0.021 -0.008 0.0288
1709309388.5231 1 0.021 -0.007 0.0284
1709309388.5307 1 0.021 -0.007 0.0285
1709309388.5395 1 0.022 -0.007 0.0290
1709309388.5468 1 0.024 -0.006 0.0297
1709309388.5558 1 0.025 -0.007 0.0318
1709309388.5635 1 0.026 -0.007 0.0330
1709309388.5713 1 0.027 -0.007 0.0341
1709309388.5790 1 0.029 -0.007 0.0363
1709309388.5877 1 0.030 -0.007 0.0365
1709309388.5962 1 0.030 -0.005 0.0348
1709309388.6028 1 0.030 -0.004 0.0347
1709309388.6114 1 0.030 -0.003 0.0334
1709309388.6191 1 0.030 -0.002 0.0323
1709309388.6268 1 0.031 -0.002 0.0334
1709309388.6348 1 0.032 -0.002 0.0336
1709309388.6437 1 0.032 -0.001 0.0330
1709309388.6510 1 0.033 -0.001 0.0334
1709309388.6597 1 0.034 -0.000 0.0346
1709309388.6675 1 0.035 0.000 0.0347
1709309388.6753 1 0.036 0.000 0.0360
1709309388.6829 1 0.039 0.001 0.0385
1709309388.6917 1 0.042 0.001 0.0411
1709309388.6992 1 0.044 0.001 0.0423
1709309388.7068 1 0.045 0.002 0.0430
1709309388.7157 1 0.045 0.003 0.0419
1709309388.7235 1 0.047 0.004 0.0431
1709309388.7311 1 0.048 0.003 0.0443
1709309388.7387 1 0.048 0.004 0.0434
1709309388.7472 1 0.048 0.004 0.0440
1709309388.7548 1 0.048 0.004 0.0442
1709309388.7637 1 0.048 0.005 0.0432
1709309388.7714 1 0.048 0.006 0.0422
1709309388.7791 1 0.048 0.007 0.0411
1709309388.7867 1 0.048 0.007 0.0411
1709309388.7962 1 0.048 0.008 0.0404
1709309388.8028 1 0.048 0.008 0.0396
1709309388.8115 1 0.048 0.008 0.0404
1709309388.8193 1 0.048 0.009 0.0386
1709309388.8268 1 0.048 0.009 0.0386
1709309388.8356 1 0.048 0.010 0.0379
1709309388.8434 1 0.048 0.012 0.0361
1709309388.8516 1 0.048 0.011 0.0367
1709309388.8593 1 0.048 0.011 0.0373
1709309388.8672 1 0.048 0.012 0.0363
1709309388.8756 1 0.048 0.011 0.0374
1709309388.8834 1 0.048 0.010 0.0383
1709309388.8910 1 0.048 0.010 0.0382
1709309388.8993 1 0.048 0.009 0.0391
1709309388.9069 1 0.048 0.009 0.0390
1709309388.9165 1 0.048 0.009 0.0385
1709309388.9231 1 0.048 0.008 0.0395
1709309388.9308 1 0.048 0.009 0.0395
1709309388.9393 1 0.048 0.009 0.0394
1709309388.9475 1 0.048 0.008 0.0402
1709309388.9554 1 0.048 0.007 0.0410
1709309388.9629 1 0.048 0.007 0.0411
1709309388.9715 1 0.048 0.007 0.0413
1709309388.9793 1 0.048 0.006 0.0420
1709309388.9872 1 0.048 0.006 0.0423
1709309388.9955 1 0.048 0.006 0.0422
1709309389.0035 1 0.048 0.005 0.0433
1709309389.0113 1 0.048 0.004 0.0441
1709309389.0189 1 0.046 0.003 0.0429
1709309389.0268 1 0.045 0.002 0.0423
1709309389.0357 1 0.044 0.002 0.0420
1709309389.0433 1 0.041 0.002 0.0391
1709309389.0516 1 0.038 0.002 0.0365
1709309389.0594 1 0.037 0.001 0.0360
1709309389.0669 1 0.035 -0.000 0.0355
1709309389.0757 1 0.035 -0.001 0.0355
1709309389.0835 1 0.035 -0.002 0.0365
1709309389.0911 1 0.033 -0.002 0.0348
