% Edge sensor logfile log_20240301_170819.927/log_edge.txt
% 	Calib white 198 345 561 652 714 726 681 594
% 	Calib black 106 125 123 105 109 117 111 105
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709309301.0683 1 0.060 0.018 0.0417
1709309301.0765 1 0.060 0.018 0.0419
1709309301.0843 1 0.060 0.018 0.0420
1709309301.0921 1 0.060 0.018 0.0419
1709309301.1011 1 0.060 0.018 0.0419
1709309301.1082 1 0.060 0.018 0.0425
1709309301.1166 1 0.060 0.017 0.0426
1709309301.1237 1 0.060 0.017 0.0429
1709309301.1320 1 0.060 0.017 0.0430
1709309301.1399 1 0.060 0.017 0.0434
1709309301.1478 1 0.056 0.016 0.0399
1709309301.1562 1 0.054 0.015 0.0395
1709309301.1646 1 0.050 0.014 0.0360
1709309301.1717 1 0.050 0.014 0.0360
1709309301.1801 1 0.049 0.011 0.0377
1709309301.1881 1 0.048 0.011 0.0370
1709309301.1964 1 0.048 0.009 0.0391
1709309301.2046 1 0.048 0.007 0.0410
1709309301.2118 1 0.048 0.007 0.0414
1709309301.2200 1 0.048 0.006 0.0421
1709309301.2281 1 0.048 0.006 0.0425
1709309301.2366 1 0.048 0.004 0.0439
1709309301.2437 1 0.047 0.004 0.0428
1709309301.2518 1 0.044 0.003 0.0413
1709309301.2606 1 0.043 0.001 0.0426
1709309301.2683 1 0.040 0.000 0.0404
1709309301.2757 1 0.039 -0.000 0.0393
1709309301.2842 1 0.036 -0.001 0.0370
1709309301.2926 1 0.033 -0.002 0.0347
1709309301.2997 1 0.030 -0.003 0.0323
1709309301.3079 1 0.029 -0.004 0.0323
1709309301.3158 1 0.027 -0.004 0.0314
1709309301.3240 1 0.026 -0.005 0.0312
1709309301.3327 1 0.025 -0.008 0.0323
1709309301.3406 1 0.023 -0.008 0.0310
1709309301.3479 1 0.022 -0.008 0.0300
1709309301.3556 1 0.021 -0.009 0.0305
1709309301.3645 1 0.021 -0.011 0.0310
1709309301.3725 1 0.019 -0.011 0.0307
1709309301.3804 1 0.019 -0.012 0.0311
1709309301.3886 1 0.018 -0.012 0.0304
1709309301.3960 1 0.017 -0.012 0.0291
1709309301.4039 1 0.017 -0.013 0.0299
1709309301.4120 1 0.016 -0.013 0.0293
1709309301.4202 1 0.015 -0.013 0.0288
1709309301.4279 1 0.014 -0.014 0.0280
1709309301.4364 1 0.014 -0.013 0.0275
1709309301.4436 1 0.013 -0.013 0.0264
1709309301.4526 1 0.013 -0.013 0.0256
1709309301.4607 1 0.013 -0.013 0.0258
1709309301.4677 1 0.013 -0.013 0.0261
1709309301.4766 1 0.013 -0.013 0.0259
1709309301.4837 1 0.015 -0.014 0.0287
1709309301.4917 1 0.014 -0.014 0.0280
1709309301.4996 1 0.015 -0.013 0.0284
1709309301.5078 1 0.017 -0.014 0.0307
1709309301.5156 1 0.017 -0.013 0.0297
1709309301.5246 1 0.017 -0.012 0.0286
1709309301.5317 1 0.018 -0.012 0.0297
1709309301.5400 1 0.018 -0.011 0.0290
1709309301.5479 1 0.019 -0.011 0.0299
1709309301.5560 1 0.020 -0.010 0.0306
1709309301.5638 1 0.021 -0.009 0.0299
1709309301.5726 1 0.024 -0.008 0.0321
1709309301.5797 1 0.026 -0.008 0.0343
1709309301.5879 1 0.027 -0.006 0.0332
1709309301.5967 1 0.029 -0.004 0.0331
1709309301.6038 1 0.031 -0.004 0.0348
1709309301.6127 1 0.033 -0.002 0.0358
1709309301.6205 1 0.035 -0.001 0.0361
1709309301.6286 1 0.038 0.000 0.0381
1709309301.6358 1 0.044 0.000 0.0439
1709309301.6445 1 0.047 0.003 0.0449
1709309301.6519 1 0.048 0.004 0.0439
1709309301.6604 1 0.048 0.005 0.0428
1709309301.6679 1 0.048 0.006 0.0419
1709309301.6762 1 0.048 0.007 0.0409
1709309301.6845 1 0.048 0.009 0.0389
1709309301.6922 1 0.049 0.012 0.0371
1709309301.7005 1 0.051 0.013 0.0383
1709309301.7078 1 0.059 0.015 0.0440
1709309301.7164 1 0.060 0.016 0.0443
1709309301.7239 1 0.060 0.016 0.0435
1709309301.7321 1 0.060 0.017 0.0426
1709309301.7400 1 0.060 0.018 0.0419
1709309301.7483 1 0.060 0.019 0.0410
1709309301.7565 1 0.060 0.019 0.0408
1709309301.7638 1 0.060 0.020 0.0401
1709309301.7720 1 0.060 0.021 0.0395
1709309301.7800 1 0.060 0.021 0.0393
1709309301.7877 1 0.060 0.021 0.0386
1709309301.7960 1 0.060 0.022 0.0381
1709309301.8038 1 0.060 0.022 0.0380
1709309301.8122 1 0.060 0.023 0.0370
1709309301.8214 1 0.060 0.023 0.0368
1709309301.8286 1 0.060 0.023 0.0372
1709309301.8364 1 0.060 0.022 0.0377
1709309301.8447 1 0.060 0.022 0.0376
1709309301.8518 1 0.060 0.023 0.0371
1709309301.8597 1 0.060 0.023 0.0368
1709309301.8684 1 0.060 0.024 0.0363
1709309301.8766 1 0.060 0.024 0.0358
1709309301.8844 1 0.060 0.024 0.0360
1709309301.8926 1 0.060 0.024 0.0363
1709309301.8998 1 0.060 0.023 0.0367
1709309301.9087 1 0.060 0.022 0.0377
1709309301.9163 1 0.060 0.022 0.0378
1709309301.9247 1 0.060 0.022 0.0380
1709309301.9325 1 0.060 0.021 0.0389
1709309301.9398 1 0.060 0.021 0.0391
1709309301.9480 1 0.060 0.020 0.0403
1709309301.9557 1 0.060 0.019 0.0413
1709309301.9647 1 0.060 0.018 0.0419
1709309301.9719 1 0.060 0.018 0.0423
1709309301.9798 1 0.060 0.017 0.0430
1709309301.9886 1 0.060 0.016 0.0437
1709309301.9957 1 0.060 0.015 0.0448
1709309302.0037 1 0.051 0.013 0.0380
1709309302.0128 1 0.048 0.012 0.0360
1709309302.0202 1 0.048 0.010 0.0376
1709309302.0281 1 0.048 0.008 0.0396
1709309302.0364 1 0.048 0.006 0.0422
1709309302.0447 1 0.048 0.004 0.0435
1709309302.0523 1 0.047 0.003 0.0442
1709309302.0605 1 0.045 0.001 0.0439
1709309302.0687 1 0.041 -0.000 0.0414
1709309302.0765 1 0.035 -0.002 0.0367
1709309302.0839 1 0.033 -0.003 0.0361
1709309302.0918 1 0.029 -0.005 0.0331
1709309302.0996 1 0.026 -0.006 0.0320
1709309302.1079 1 0.023 -0.009 0.0320
1709309302.1157 1 0.020 -0.009 0.0292
1709309302.1246 1 0.018 -0.010 0.0285
1709309302.1318 1 0.017 -0.013 0.0298
1709309302.1399 1 0.015 -0.014 0.0290
1709309302.1477 1 0.013 -0.015 0.0280
1709309302.1561 1 0.012 -0.016 0.0281
1709309302.1639 1 0.010 -0.016 0.0268
1709309302.1719 1 0.009 -0.017 0.0261
1709309302.1811 1 0.006 -0.019 0.0250
1709309302.1884 1 0.004 -0.020 0.0246
1709309302.1963 1 0.004 -0.022 0.0259
1709309302.2046 1 0.005 -0.023 0.0275
1709309302.2125 1 0.002 -0.023 0.0257
1709309302.2203 1 0.001 -0.023 0.0242
1709309302.2283 1 -0.000 -0.026 0.0258
1709309302.2365 1 -0.000 -0.027 0.0269
1709309302.2443 1 -0.001 -0.028 0.0264
1709309302.2524 1 -0.002 -0.027 0.0248
1709309302.2596 1 -0.003 -0.028 0.0253
1709309302.2680 1 -0.003 -0.029 0.0256
1709309302.2760 1 -0.003 -0.029 0.0253
1709309302.2843 1 -0.003 -0.029 0.0264
1709309302.2920 1 -0.003 -0.030 0.0269
1709309302.3003 1 -0.003 -0.029 0.0254
1709309302.3085 1 -0.003 -0.029 0.0256
1709309302.3167 1 -0.004 -0.029 0.0245
1709309302.3238 1 -0.004 -0.028 0.0247
1709309302.3324 1 -0.002 -0.028 0.0263
1709309302.3405 1 -0.002 -0.028 0.0262
1709309302.3477 1 -0.000 -0.026 0.0259
1709309302.3559 1 0.001 -0.026 0.0270
1709309302.3642 1 0.001 -0.023 0.0241
1709309302.3724 1 0.002 -0.021 0.0224
1709309302.3797 1 0.004 -0.022 0.0261
1709309302.3885 1 0.006 -0.020 0.0258
1709309302.3957 1 0.008 -0.019 0.0269
1709309302.4040 1 0.009 -0.018 0.0266
1709309302.4133 1 0.011 -0.016 0.0274
1709309302.4205 1 0.013 -0.015 0.0281
1709309302.4277 1 0.015 -0.013 0.0282
1709309302.4357 1 0.017 -0.013 0.0296
1709309302.4439 1 0.018 -0.011 0.0295
1709309302.4520 1 0.021 -0.010 0.0303
1709309302.4600 1 0.023 -0.009 0.0323
1709309302.4678 1 0.027 -0.007 0.0338
1709309302.4761 1 0.029 -0.006 0.0349
1709309302.4839 1 0.033 -0.004 0.0375
1709309302.4918 1 0.035 -0.002 0.0372
1709309302.4999 1 0.043 -0.000 0.0434
1709309302.5080 1 0.047 0.001 0.0456
1709309302.5159 1 0.048 0.004 0.0445
1709309302.5242 1 0.048 0.006 0.0424
1709309302.5322 1 0.048 0.007 0.0407
1709309302.5415 1 0.050 0.011 0.0393
1709309302.5478 1 0.057 0.013 0.0433
1709309302.5560 1 0.060 0.015 0.0447
1709309302.5640 1 0.060 0.017 0.0428
1709309302.5724 1 0.060 0.018 0.0420
1709309302.5804 1 0.060 0.019 0.0412
1709309302.5878 1 0.060 0.020 0.0398
1709309302.5962 1 0.060 0.022 0.0384
1709309302.6043 1 0.060 0.023 0.0370
1709309302.6133 1 0.060 0.024 0.0358
1709309302.6207 1 0.060 0.026 0.0344
1709309302.6287 1 0.060 0.029 0.0313
1709309302.6358 1 0.060 0.031 0.0289
1709309302.6442 1 0.060 0.032 0.0276
1709309302.6521 1 0.060 0.034 0.0258
1709309302.6605 1 0.060 0.035 0.0252
1709309302.6683 1 0.060 0.035 0.0249
1709309302.6758 1 0.060 0.036 0.0244
1709309302.6841 1 0.060 0.036 0.0241
1709309302.6924 1 0.060 0.036 0.0238
1709309302.7002 1 0.060 0.036 0.0236
1709309302.7084 1 0.060 0.036 0.0237
1709309302.7162 1 0.060 0.036 0.0235
1709309302.7239 1 0.060 0.037 0.0233
1709309302.7325 1 0.060 0.037 0.0235
1709309302.7398 1 0.060 0.036 0.0236
1709309302.7477 1 0.060 0.037 0.0234
1709309302.7558 1 0.060 0.036 0.0238
1709309302.7646 1 0.060 0.036 0.0240
1709309302.7721 1 0.060 0.036 0.0244
1709309302.7803 1 0.060 0.035 0.0251
1709309302.7885 1 0.060 0.034 0.0256
1709309302.7961 1 0.060 0.033 0.0268
1709309302.8045 1 0.060 0.031 0.0287
1709309302.8132 1 0.060 0.027 0.0325
1709309302.8198 1 0.060 0.024 0.0361
1709309302.8281 1 0.060 0.023 0.0371
1709309302.8363 1 0.060 0.022 0.0376
1709309302.8440 1 0.060 0.022 0.0381
1709309302.8522 1 0.060 0.020 0.0400
1709309302.8602 1 0.060 0.019 0.0411
1709309302.8685 1 0.060 0.018 0.0420
1709309302.8756 1 0.060 0.017 0.0429
1709309302.8838 1 0.060 0.015 0.0446
1709309302.8926 1 0.053 0.013 0.0400
1709309302.9005 1 0.049 0.010 0.0390
1709309302.9078 1 0.048 0.007 0.0413
1709309302.9164 1 0.048 0.004 0.0444
1709309302.9246 1 0.047 0.000 0.0463
1709309302.9318 1 0.037 -0.002 0.0395
1709309302.9407 1 0.031 -0.005 0.0361
1709309302.9487 1 0.027 -0.009 0.0362
1709309302.9559 1 0.023 -0.012 0.0348
1709309302.9646 1 0.019 -0.014 0.0334
1709309302.9717 1 0.016 -0.017 0.0327
1709309302.9800 1 0.013 -0.019 0.0318
1709309302.9883 1 0.008 -0.021 0.0293
1709309302.9958 1 0.003 -0.024 0.0271
1709309303.0044 1 0.000 -0.029 0.0291
1709309303.0129 1 -0.004 -0.032 0.0279
1709309303.0201 1 -0.007 -0.034 0.0269
1709309303.0282 1 -0.011 -0.035 0.0244
1709309303.0357 1 -0.014 -0.037 0.0230
1709309303.0440 1 -0.017 -0.039 0.0212
1709309303.0523 1 -0.020 -0.043 0.0226
1709309303.0602 1 -0.022 -0.045 0.0232
1709309303.0680 1 -0.025 -0.047 0.0215
1709309303.0762 1 -0.031 -0.048 0.0169
1709309303.0837 1 -0.035 -0.049 0.0144
1709309303.0918 1 -0.037 -0.049 0.0115
1709309303.1000 1 -0.039 -0.049 0.0100
1709309303.1078 1 -0.039 -0.052 0.0131
1709309303.1166 1 -0.041 -0.049 0.0075
1709309303.1237 0 0.000 0.000 0.0000
1709309303.1326 0 0.000 0.000 0.0000
1709309303.1407 0 0.000 0.000 0.0000
1709309303.1478 0 0.000 0.000 0.0000
1709309303.1566 0 0.000 0.000 0.0000
1709309303.1644 0 0.000 0.000 0.0000
1709309303.1718 1 -0.059 -0.060 0.0010
1709309303.1806 1 -0.057 -0.060 0.0030
1709309303.1878 1 -0.060 -0.060 0.0001
1709309303.1960 1 -0.060 -0.060 0.0001
1709309303.2037 1 -0.058 -0.060 0.0019
1709309303.2126 0 0.000 0.000 0.0000
1709309303.2207 0 0.000 0.000 0.0000
1709309303.2285 0 0.000 0.000 0.0000
1709309303.2357 0 0.000 0.000 0.0000
1709309303.2439 0 0.000 0.000 0.0000
1709309303.2517 0 0.000 0.000 0.0000
1709309303.2613 1 -0.060 -0.060 0.0001
1709309303.2681 0 0.000 0.000 0.0000
1709309303.2760 0 0.000 0.000 0.0000
1709309303.2841 0 0.000 0.000 0.0000
1709309303.2924 0 0.000 0.000 0.0000
1709309303.3002 0 0.000 0.000 0.0000
1709309303.3083 0 0.000 0.000 0.0000
1709309303.3162 0 0.000 0.000 0.0000
1709309303.3240 0 0.000 0.000 0.0000
1709309303.3322 1 -0.043 -0.044 0.0012
1709309303.3404 1 -0.041 -0.047 0.0053
1709309303.3482 1 -0.039 -0.048 0.0090
1709309303.3562 1 -0.035 -0.051 0.0159
1709309303.3641 1 -0.034 -0.050 0.0155
1709309303.3721 1 -0.032 -0.049 0.0167
1709309303.3804 1 -0.027 -0.048 0.0214
1709309303.3878 1 -0.023 -0.045 0.0214
1709309303.3960 1 -0.021 -0.040 0.0185
1709309303.4043 1 -0.020 -0.038 0.0185
1709309303.4126 1 -0.018 -0.036 0.0174
1709309303.4205 1 -0.016 -0.033 0.0176
1709309303.4278 1 -0.012 -0.031 0.0193
1709309303.4360 1 -0.007 -0.029 0.0216
1709309303.4436 1 -0.005 -0.027 0.0223
1709309303.4519 1 -0.002 -0.026 0.0237
1709309303.4602 1 0.002 -0.021 0.0233
1709309303.4687 1 0.009 -0.020 0.0285
1709309303.4758 1 0.012 -0.019 0.0309
1709309303.4841 1 0.015 -0.018 0.0326
1709309303.4925 1 0.017 -0.015 0.0324
1709309303.5007 1 0.020 -0.012 0.0318
1709309303.5084 1 0.025 -0.010 0.0349
1709309303.5159 1 0.028 -0.006 0.0340
1709309303.5244 1 0.032 -0.003 0.0350
1709309303.5325 1 0.037 -0.001 0.0380
1709309303.5403 1 0.044 0.001 0.0431
1709309303.5485 1 0.048 0.004 0.0444
1709309303.5557 1 0.048 0.006 0.0423
1709309303.5641 1 0.051 0.008 0.0428
1709309303.5717 1 0.060 0.012 0.0483
1709309303.5797 1 0.060 0.015 0.0453
1709309303.5886 1 0.060 0.016 0.0438
1709309303.5957 1 0.060 0.017 0.0427
1709309303.6039 1 0.060 0.019 0.0414
1709309303.6124 1 0.060 0.021 0.0394
1709309303.6206 1 0.060 0.023 0.0373
1709309303.6287 1 0.060 0.024 0.0356
1709309303.6363 1 0.060 0.026 0.0338
1709309303.6445 1 0.060 0.030 0.0297
1709309303.6527 1 0.060 0.033 0.0273
1709309303.6604 1 0.060 0.034 0.0260
1709309303.6679 1 0.060 0.035 0.0250
1709309303.6760 1 0.060 0.036 0.0244
1709309303.6847 1 0.060 0.036 0.0239
1709309303.6917 1 0.060 0.037 0.0234
1709309303.6999 1 0.060 0.037 0.0232
1709309303.7076 1 0.060 0.037 0.0231
1709309303.7165 1 0.060 0.037 0.0230
1709309303.7238 1 0.060 0.037 0.0229
1709309303.7327 1 0.060 0.037 0.0228
1709309303.7399 1 0.060 0.037 0.0227
1709309303.7480 1 0.060 0.037 0.0226
1709309303.7567 1 0.060 0.037 0.0228
1709309303.7645 1 0.060 0.037 0.0228
1709309303.7720 1 0.060 0.037 0.0228
1709309303.7798 1 0.060 0.037 0.0229
1709309303.7881 1 0.060 0.037 0.0231
1709309303.7965 1 0.060 0.037 0.0232
1709309303.8041 1 0.060 0.036 0.0236
1709309303.8131 1 0.060 0.036 0.0237
1709309303.8203 1 0.060 0.036 0.0244
1709309303.8281 1 0.060 0.035 0.0254
1709309303.8363 1 0.060 0.034 0.0259
1709309303.8445 1 0.060 0.033 0.0269
1709309303.8521 1 0.060 0.032 0.0282
1709309303.8602 1 0.060 0.029 0.0315
1709309303.8685 1 0.060 0.025 0.0353
1709309303.8762 1 0.060 0.023 0.0371
1709309303.8844 1 0.060 0.021 0.0395
1709309303.8924 1 0.060 0.019 0.0407
1709309303.9002 1 0.060 0.018 0.0418
1709309303.9084 1 0.060 0.017 0.0429
1709309303.9162 1 0.060 0.016 0.0444
1709309303.9239 1 0.051 0.012 0.0392
1709309303.9321 1 0.048 0.008 0.0400
1709309303.9401 1 0.048 0.005 0.0429
1709309303.9477 1 0.048 0.002 0.0457
1709309303.9559 1 0.044 -0.001 0.0450
1709309303.9647 1 0.035 -0.004 0.0386
1709309303.9724 1 0.029 -0.009 0.0378
1709309303.9815 1 0.024 -0.011 0.0354
1709309303.9882 1 0.019 -0.013 0.0323
1709309303.9959 1 0.015 -0.016 0.0311
1709309304.0041 1 0.011 -0.020 0.0311
1709309304.0129 1 0.007 -0.022 0.0291
1709309304.0206 1 0.001 -0.026 0.0274
1709309304.0286 1 -0.004 -0.029 0.0253
1709309304.0357 1 -0.007 -0.032 0.0245
1709309304.0444 1 -0.014 -0.033 0.0195
1709309304.0526 1 -0.017 -0.036 0.0187
1709309304.0597 1 -0.020 -0.038 0.0182
1709309304.0681 1 -0.023 -0.043 0.0202
1709309304.0761 1 -0.025 -0.045 0.0204
1709309304.0843 1 -0.029 -0.049 0.0198
1709309304.0920 1 -0.033 -0.052 0.0191
1709309304.1001 1 -0.035 -0.052 0.0174
1709309304.1083 1 -0.036 -0.055 0.0188
1709309304.1164 1 -0.040 -0.056 0.0162
1709309304.1245 1 -0.043 -0.060 0.0172
1709309304.1326 1 -0.059 -0.060 0.0007
1709309304.1403 1 -0.058 -0.060 0.0022
1709309304.1484 1 -0.059 -0.060 0.0008
1709309304.1566 1 -0.059 -0.060 0.0007
1709309304.1637 0 0.000 0.000 0.0000
1709309304.1718 0 0.000 0.000 0.0000
1709309304.1799 0 0.000 0.000 0.0000
1709309304.1880 0 0.000 0.000 0.0000
1709309304.1962 0 0.000 0.000 0.0000
1709309304.2043 0 0.000 0.000 0.0000
1709309304.2124 0 0.000 0.000 0.0000
1709309304.2205 0 0.000 0.000 0.0000
1709309304.2287 0 0.000 0.000 0.0000
1709309304.2363 0 0.000 0.000 0.0000
1709309304.2445 0 0.000 0.000 0.0000
1709309304.2524 0 0.000 0.000 0.0000
1709309304.2601 0 0.000 0.000 0.0000
1709309304.2678 0 0.000 0.000 0.0000
1709309304.2760 0 0.000 0.000 0.0000
1709309304.2837 0 0.000 0.000 0.0000
1709309304.2918 0 0.000 0.000 0.0000
1709309304.2997 0 0.000 0.000 0.0000
1709309304.3085 0 0.000 0.000 0.0000
1709309304.3164 0 0.000 0.000 0.0000
1709309304.3247 0 0.000 0.000 0.0000
1709309304.3325 1 -0.056 -0.060 0.0039
1709309304.3406 1 -0.057 -0.060 0.0035
1709309304.3478 1 -0.054 -0.060 0.0058
1709309304.3568 1 -0.050 -0.060 0.0097
1709309304.3647 0 0.000 0.000 0.0000
1709309304.3721 1 -0.042 -0.049 0.0073
1709309304.3799 1 -0.039 -0.054 0.0153
1709309304.3895 1 -0.037 -0.053 0.0159
1709309304.3959 1 -0.034 -0.051 0.0168
1709309304.4047 1 -0.031 -0.050 0.0191
1709309304.4146 1 -0.027 -0.049 0.0221
1709309304.4200 1 -0.024 -0.047 0.0231
1709309304.4280 1 -0.022 -0.045 0.0231
1709309304.4368 1 -0.020 -0.043 0.0237
1709309304.4444 1 -0.017 -0.039 0.0221
1709309304.4522 1 -0.012 -0.037 0.0247
1709309304.4602 1 -0.009 -0.036 0.0270
1709309304.4682 1 -0.005 -0.033 0.0281
1709309304.4764 1 -0.000 -0.031 0.0301
1709309304.4840 1 0.004 -0.028 0.0315
1709309304.4921 1 0.008 -0.025 0.0332
1709309304.5001 1 0.012 -0.021 0.0325
1709309304.5084 1 0.016 -0.018 0.0338
1709309304.5165 1 0.019 -0.015 0.0343
1709309304.5242 1 0.023 -0.013 0.0357
1709309304.5325 1 0.027 -0.010 0.0380
1709309304.5398 1 0.032 -0.007 0.0384
1709309304.5477 1 0.037 -0.003 0.0403
1709309304.5560 1 0.047 -0.000 0.0479
1709309304.5639 1 0.048 0.002 0.0461
1709309304.5717 1 0.048 0.005 0.0438
1709309304.5801 1 0.056 0.009 0.0476
1709309304.5884 1 0.060 0.014 0.0461
1709309304.5963 1 0.060 0.016 0.0436
1709309304.6045 1 0.060 0.018 0.0418
1709309304.6124 1 0.060 0.019 0.0408
1709309304.6197 1 0.060 0.021 0.0387
1709309304.6279 1 0.060 0.024 0.0362
1709309304.6361 1 0.060 0.027 0.0329
1709309304.6438 1 0.060 0.032 0.0280
1709309304.6521 1 0.060 0.035 0.0253
1709309304.6601 1 0.060 0.036 0.0242
1709309304.6680 1 0.060 0.037 0.0234
1709309304.6766 1 0.060 0.037 0.0228
1709309304.6837 1 0.060 0.038 0.0224
1709309304.6926 1 0.060 0.038 0.0223
1709309304.7016 1 0.060 0.038 0.0223
1709309304.7077 1 0.060 0.038 0.0223
1709309304.7162 1 0.060 0.038 0.0220
1709309304.7243 1 0.060 0.040 0.0203
1709309304.7325 1 0.060 0.041 0.0186
1709309304.7402 1 0.060 0.045 0.0151
1709309304.7482 1 0.060 0.047 0.0133
1709309304.7563 1 0.060 0.046 0.0139
1709309304.7646 1 0.060 0.047 0.0129
1709309304.7717 1 0.060 0.049 0.0107
1709309304.7798 1 0.060 0.050 0.0097
1709309304.7885 1 0.060 0.050 0.0105
1709309304.7966 1 0.060 0.049 0.0107
1709309304.8037 1 0.060 0.050 0.0101
1709309304.8130 1 0.060 0.050 0.0105
1709309304.8201 1 0.060 0.048 0.0117
1709309304.8282 1 0.060 0.047 0.0125
1709309304.8356 1 0.060 0.046 0.0143
1709309304.8438 1 0.060 0.044 0.0157
1709309304.8519 1 0.060 0.041 0.0189
1709309304.8606 1 0.060 0.039 0.0214
1709309304.8684 1 0.060 0.038 0.0223
1709309304.8765 1 0.060 0.038 0.0223
1709309304.8839 1 0.060 0.038 0.0223
1709309304.8920 1 0.060 0.037 0.0225
1709309304.9002 1 0.060 0.037 0.0228
1709309304.9078 1 0.060 0.037 0.0233
1709309304.9166 1 0.060 0.036 0.0240
1709309304.9238 1 0.060 0.035 0.0250
1709309304.9323 1 0.060 0.033 0.0270
1709309304.9405 1 0.060 0.029 0.0308
1709309304.9487 1 0.060 0.025 0.0353
1709309304.9563 1 0.060 0.022 0.0376
1709309304.9641 1 0.060 0.020 0.0396
1709309304.9721 1 0.060 0.019 0.0414
1709309304.9802 1 0.060 0.017 0.0430
1709309304.9881 1 0.060 0.015 0.0448
1709309304.9963 1 0.060 0.012 0.0483
1709309305.0040 1 0.050 0.007 0.0433
1709309305.0137 1 0.048 0.003 0.0448
1709309305.0197 1 0.048 -0.000 0.0481
1709309305.0287 1 0.043 -0.003 0.0459
1709309305.0359 1 0.034 -0.009 0.0421
1709309305.0441 1 0.028 -0.012 0.0394
1709309305.0519 1 0.022 -0.015 0.0373
1709309305.0612 1 0.019 -0.018 0.0366
1709309305.0680 1 0.015 -0.021 0.0360
1709309305.0759 1 0.010 -0.026 0.0358
1709309305.0843 1 0.003 -0.030 0.0332
1709309305.0925 1 -0.002 -0.032 0.0300
