% Edge sensor logfile log_20240301_165543.793/log_edge.txt
% 	Calib white 198 345 561 652 714 726 681 594
% 	Calib black 106 125 123 105 109 117 111 105
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709308545.8549 1 0.013 -0.017 0.0305
1709308545.8625 1 0.013 -0.017 0.0304
1709308545.8704 1 0.013 -0.018 0.0312
1709308545.8794 1 0.013 -0.018 0.0307
1709308545.8860 1 0.012 -0.018 0.0300
1709308545.8938 1 0.012 -0.019 0.0308
1709308545.9033 1 0.011 -0.019 0.0303
1709308545.9099 1 0.011 -0.019 0.0296
1709308545.9188 1 0.011 -0.019 0.0302
1709308545.9267 1 0.011 -0.019 0.0298
1709308545.9350 1 0.010 -0.019 0.0291
1709308545.9428 1 0.010 -0.019 0.0295
1709308545.9505 1 0.009 -0.019 0.0289
1709308545.9582 1 0.009 -0.019 0.0284
1709308545.9663 1 0.010 -0.020 0.0293
1709308545.9754 1 0.009 -0.019 0.0279
1709308545.9820 1 0.009 -0.019 0.0276
1709308545.9898 1 0.009 -0.019 0.0286
1709308545.9996 1 0.008 -0.019 0.0273
1709308546.0062 1 0.007 -0.019 0.0260
1709308546.0142 1 0.007 -0.020 0.0267
1709308546.0232 1 0.007 -0.020 0.0261
1709308546.0308 1 0.006 -0.020 0.0257
1709308546.0385 1 0.006 -0.019 0.0256
1709308546.0475 1 0.007 -0.021 0.0286
1709308546.0548 1 0.007 -0.021 0.0285
1709308546.0627 1 0.006 -0.020 0.0263
1709308546.0707 1 0.006 -0.020 0.0264
1709308546.0781 1 0.004 -0.020 0.0235
1709308546.0868 1 0.003 -0.020 0.0230
1709308546.0945 1 0.003 -0.021 0.0239
1709308546.1027 1 0.003 -0.020 0.0230
1709308546.1104 1 0.003 -0.020 0.0238
1709308546.1192 1 0.004 -0.022 0.0256
1709308546.1258 1 0.004 -0.021 0.0251
1709308546.1348 1 0.003 -0.021 0.0243
1709308546.1430 1 0.005 -0.022 0.0264
1709308546.1507 1 0.003 -0.021 0.0249
1709308546.1585 1 0.003 -0.020 0.0234
1709308546.1673 1 0.004 -0.021 0.0247
1709308546.1739 1 0.004 -0.020 0.0245
1709308546.1828 1 0.003 -0.020 0.0231
1709308546.1908 1 0.004 -0.021 0.0250
1709308546.1991 1 0.004 -0.020 0.0236
1709308546.2058 1 0.004 -0.019 0.0230
1709308546.2145 1 0.005 -0.020 0.0243
1709308546.2222 1 0.003 -0.019 0.0222
1709308546.2299 1 0.003 -0.019 0.0220
1709308546.2391 1 0.003 -0.019 0.0220
1709308546.2467 1 0.005 -0.019 0.0240
1709308546.2542 1 0.005 -0.019 0.0239
1709308546.2629 1 0.006 -0.019 0.0247
1709308546.2705 1 0.007 -0.019 0.0262
1709308546.2783 1 0.006 -0.018 0.0243
1709308546.2871 1 0.006 -0.017 0.0232
1709308546.2948 1 0.008 -0.018 0.0260
1709308546.3020 1 0.008 -0.018 0.0259
1709308546.3110 1 0.008 -0.017 0.0255
1709308546.3187 1 0.009 -0.018 0.0265
1709308546.3264 1 0.009 -0.017 0.0257
1709308546.3352 1 0.009 -0.016 0.0253
1709308546.3428 1 0.010 -0.017 0.0262
1709308546.3509 1 0.010 -0.016 0.0256
1709308546.3585 1 0.010 -0.016 0.0260
1709308546.3661 1 0.011 -0.016 0.0274
1709308546.3748 1 0.011 -0.016 0.0264
1709308546.3825 1 0.011 -0.015 0.0265
1709308546.3901 1 0.012 -0.016 0.0282
1709308546.3993 1 0.012 -0.015 0.0274
1709308546.4070 1 0.012 -0.015 0.0276
1709308546.4145 1 0.013 -0.015 0.0289
1709308546.4222 1 0.014 -0.016 0.0295
1709308546.4310 1 0.014 -0.015 0.0294
1709308546.4379 1 0.014 -0.015 0.0288
1709308546.4467 1 0.015 -0.015 0.0298
1709308546.4550 1 0.015 -0.015 0.0297
1709308546.4626 1 0.014 -0.015 0.0290
1709308546.4708 1 0.015 -0.015 0.0297
1709308546.4786 1 0.014 -0.015 0.0292
1709308546.4859 1 0.014 -0.015 0.0296
1709308546.4947 1 0.014 -0.016 0.0306
1709308546.5036 1 0.014 -0.016 0.0293
1709308546.5101 1 0.014 -0.016 0.0298
1709308546.5178 1 0.014 -0.017 0.0303
1709308546.5275 1 0.013 -0.016 0.0288
1709308546.5340 1 0.013 -0.016 0.0283
1709308546.5428 1 0.012 -0.016 0.0286
1709308546.5512 1 0.012 -0.017 0.0286
1709308546.5587 1 0.011 -0.016 0.0275
1709308546.5664 1 0.011 -0.017 0.0277
1709308546.5756 1 0.011 -0.016 0.0272
1709308546.5822 1 0.010 -0.016 0.0264
1709308546.5901 1 0.010 -0.017 0.0270
1709308546.6013 1 0.009 -0.017 0.0258
1709308546.6059 1 0.008 -0.017 0.0247
1709308546.6144 1 0.008 -0.017 0.0258
1709308546.6233 1 0.007 -0.017 0.0245
1709308546.6300 1 0.007 -0.017 0.0244
1709308546.6388 1 0.006 -0.018 0.0239
1709308546.6480 1 0.007 -0.018 0.0254
1709308546.6549 1 0.006 -0.018 0.0239
1709308546.6624 1 0.004 -0.017 0.0218
1709308546.6710 1 0.005 -0.018 0.0236
1709308546.6782 1 0.004 -0.018 0.0225
1709308546.6864 1 0.004 -0.017 0.0209
1709308546.6955 1 0.004 -0.018 0.0219
1709308546.7026 1 0.004 -0.017 0.0213
1709308546.7100 1 0.002 -0.017 0.0191
1709308546.7192 1 0.003 -0.017 0.0199
1709308546.7263 1 0.003 -0.017 0.0195
1709308546.7343 1 0.002 -0.016 0.0181
1709308546.7435 1 0.003 -0.017 0.0204
1709308546.7506 1 0.002 -0.017 0.0190
1709308546.7588 1 0.002 -0.017 0.0195
1709308546.7669 1 0.004 -0.018 0.0219
1709308546.7743 1 0.002 -0.018 0.0198
1709308546.7827 1 0.002 -0.018 0.0202
1709308546.7910 1 0.003 -0.019 0.0226
1709308546.7998 1 0.003 -0.019 0.0223
1709308546.8059 1 0.003 -0.019 0.0219
1709308546.8154 1 0.003 -0.019 0.0220
1709308546.8227 1 0.003 -0.019 0.0216
1709308546.8300 1 0.003 -0.019 0.0219
1709308546.8393 1 0.003 -0.019 0.0220
1709308546.8461 1 0.004 -0.020 0.0244
1709308546.8546 1 0.004 -0.020 0.0242
1709308546.8629 1 0.004 -0.019 0.0238
1709308546.8703 1 0.005 -0.020 0.0250
1709308546.8782 1 0.005 -0.019 0.0245
1709308546.8886 1 0.006 -0.019 0.0253
1709308546.8947 1 0.007 -0.020 0.0270
1709308546.9025 1 0.006 -0.020 0.0256
1709308546.9115 1 0.006 -0.019 0.0256
1709308546.9187 1 0.008 -0.020 0.0279
1709308546.9268 1 0.008 -0.019 0.0275
1709308546.9360 1 0.008 -0.019 0.0274
1709308546.9422 1 0.009 -0.020 0.0284
1709308546.9502 1 0.009 -0.020 0.0286
1709308546.9592 1 0.009 -0.019 0.0286
1709308546.9664 1 0.010 -0.019 0.0287
1709308546.9749 1 0.010 -0.019 0.0286
1709308546.9839 1 0.010 -0.019 0.0281
1709308546.9908 1 0.010 -0.019 0.0290
1709308546.9995 1 0.010 -0.018 0.0285
1709308547.0069 1 0.010 -0.018 0.0285
1709308547.0144 1 0.011 -0.019 0.0297
1709308547.0224 1 0.011 -0.019 0.0295
1709308547.0309 1 0.011 -0.018 0.0296
1709308547.0384 1 0.011 -0.018 0.0291
1709308547.0459 1 0.011 -0.019 0.0298
1709308547.0557 1 0.011 -0.018 0.0289
1709308547.0626 1 0.011 -0.017 0.0282
1709308547.0704 1 0.012 -0.017 0.0293
1709308547.0792 1 0.012 -0.017 0.0294
1709308547.0868 1 0.012 -0.017 0.0290
1709308547.0945 1 0.013 -0.017 0.0306
1709308547.1033 1 0.013 -0.017 0.0303
1709308547.1108 1 0.014 -0.017 0.0304
1709308547.1184 1 0.014 -0.017 0.0307
1709308547.1267 1 0.014 -0.017 0.0302
1709308547.1343 1 0.014 -0.016 0.0297
1709308547.1420 1 0.014 -0.017 0.0305
1709308547.1505 1 0.014 -0.016 0.0296
1709308547.1579 1 0.014 -0.016 0.0297
1709308547.1667 1 0.015 -0.017 0.0312
1709308547.1745 1 0.014 -0.016 0.0302
1709308547.1821 1 0.015 -0.016 0.0305
1709308547.1899 1 0.015 -0.016 0.0311
1709308547.1997 1 0.015 -0.016 0.0311
1709308547.2062 1 0.015 -0.016 0.0306
1709308547.2143 1 0.015 -0.016 0.0307
1709308547.2233 1 0.015 -0.016 0.0304
1709308547.2299 1 0.015 -0.016 0.0310
1709308547.2382 1 0.014 -0.015 0.0296
1709308547.2471 1 0.014 -0.016 0.0299
1709308547.2543 1 0.014 -0.016 0.0298
1709308547.2624 1 0.014 -0.016 0.0298
1709308547.2714 1 0.014 -0.016 0.0305
1709308547.2780 1 0.013 -0.016 0.0288
1709308547.2859 1 0.013 -0.016 0.0294
1709308547.2949 1 0.013 -0.017 0.0304
1709308547.3022 1 0.013 -0.017 0.0297
1709308547.3101 1 0.012 -0.017 0.0294
1709308547.3190 1 0.013 -0.018 0.0306
1709308547.3267 1 0.012 -0.018 0.0298
1709308547.3345 1 0.012 -0.018 0.0296
1709308547.3432 1 0.012 -0.018 0.0299
1709308547.3504 1 0.011 -0.019 0.0300
1709308547.3581 1 0.011 -0.019 0.0294
1709308547.3674 1 0.011 -0.019 0.0295
1709308547.3742 1 0.010 -0.019 0.0285
1709308547.3828 1 0.010 -0.019 0.0286
1709308547.3905 1 0.010 -0.020 0.0301
1709308547.3987 1 0.009 -0.019 0.0289
1709308547.4065 1 0.009 -0.019 0.0281
1709308547.4155 1 0.009 -0.020 0.0289
1709308547.4221 1 0.009 -0.019 0.0279
1709308547.4299 1 0.008 -0.019 0.0271
1709308547.4384 1 0.008 -0.020 0.0273
1709308547.4459 1 0.008 -0.020 0.0279
1709308547.4544 1 0.007 -0.020 0.0273
1709308547.4629 1 0.007 -0.019 0.0262
1709308547.4707 1 0.007 -0.021 0.0280
1709308547.4782 1 0.008 -0.021 0.0287
1709308547.4871 1 0.007 -0.021 0.0284
1709308547.4947 1 0.008 -0.021 0.0289
1709308547.5027 1 0.007 -0.021 0.0288
1709308547.5108 1 0.007 -0.021 0.0273
1709308547.5182 1 0.006 -0.022 0.0277
1709308547.5260 1 0.006 -0.021 0.0265
1709308547.5353 1 0.006 -0.021 0.0263
1709308547.5429 1 0.007 -0.021 0.0285
1709308547.5505 1 0.006 -0.020 0.0264
1709308547.5584 1 0.007 -0.020 0.0274
1709308547.5668 1 0.008 -0.021 0.0283
1709308547.5746 1 0.007 -0.021 0.0281
1709308547.5834 1 0.008 -0.021 0.0288
1709308547.5899 1 0.008 -0.021 0.0293
1709308547.5993 1 0.009 -0.021 0.0300
1709308547.6069 1 0.008 -0.022 0.0300
1709308547.6145 1 0.009 -0.022 0.0310
1709308547.6224 1 0.008 -0.021 0.0285
1709308547.6306 1 0.008 -0.020 0.0281
1709308547.6381 1 0.007 -0.019 0.0259
1709308547.6458 1 0.006 -0.020 0.0252
1709308547.6552 1 0.005 -0.019 0.0245
1709308547.6628 1 0.006 -0.020 0.0258
1709308547.6706 1 0.007 -0.021 0.0277
1709308547.6794 1 0.006 -0.020 0.0259
1709308547.6860 1 0.006 -0.020 0.0264
1709308547.6948 1 0.007 -0.021 0.0282
1709308547.7030 1 0.006 -0.020 0.0261
1709308547.7106 1 0.005 -0.021 0.0260
1709308547.7183 1 0.006 -0.021 0.0273
1709308547.7272 1 0.007 -0.021 0.0274
1709308547.7348 1 0.006 -0.021 0.0275
1709308547.7424 1 0.007 -0.021 0.0282
1709308547.7508 1 0.007 -0.021 0.0273
1709308547.7584 1 0.007 -0.021 0.0284
1709308547.7667 1 0.007 -0.021 0.0277
1709308547.7745 1 0.007 -0.021 0.0275
1709308547.7827 1 0.007 -0.020 0.0271
1709308547.7903 1 0.008 -0.021 0.0288
1709308547.7997 1 0.007 -0.020 0.0275
1709308547.8063 1 0.008 -0.020 0.0276
1709308547.8140 1 0.008 -0.020 0.0287
1709308547.8230 1 0.008 -0.020 0.0280
1709308547.8306 1 0.007 -0.019 0.0261
1709308547.8387 1 0.006 -0.018 0.0243
1709308547.8465 1 0.006 -0.018 0.0244
1709308547.8549 1 0.007 -0.017 0.0244
1709308547.8627 1 0.007 -0.018 0.0248
1709308547.8707 1 0.009 -0.018 0.0267
1709308547.8781 1 0.008 -0.018 0.0257
1709308547.8860 1 0.009 -0.017 0.0262
1709308547.8956 1 0.009 -0.018 0.0267
1709308547.9028 1 0.009 -0.017 0.0265
1709308547.9108 1 0.009 -0.017 0.0258
1709308547.9186 1 0.010 -0.018 0.0278
1709308547.9260 1 0.010 -0.017 0.0275
1709308547.9343 1 0.010 -0.017 0.0276
1709308547.9432 1 0.011 -0.018 0.0291
1709308547.9503 1 0.010 -0.018 0.0280
1709308547.9581 1 0.011 -0.017 0.0273
1709308547.9683 1 0.011 -0.017 0.0279
1709308547.9748 1 0.011 -0.017 0.0280
1709308547.9827 1 0.012 -0.016 0.0285
1709308547.9906 1 0.012 -0.017 0.0288
1709308547.9989 1 0.012 -0.016 0.0277
1709308548.0066 1 0.012 -0.016 0.0283
1709308548.0152 1 0.012 -0.016 0.0280
1709308548.0228 1 0.013 -0.016 0.0284
1709308548.0306 1 0.013 -0.015 0.0282
1709308548.0394 1 0.013 -0.015 0.0282
1709308548.0459 1 0.014 -0.015 0.0284
1709308548.0543 1 0.014 -0.015 0.0284
1709308548.0629 1 0.014 -0.014 0.0282
1709308548.0705 1 0.015 -0.015 0.0294
1709308548.0783 1 0.014 -0.014 0.0284
1709308548.0872 1 0.014 -0.014 0.0280
1709308548.0948 1 0.015 -0.014 0.0286
1709308548.1026 1 0.015 -0.013 0.0279
1709308548.1105 1 0.015 -0.013 0.0277
1709308548.1181 1 0.015 -0.013 0.0287
1709308548.1259 1 0.016 -0.013 0.0293
1709308548.1349 1 0.016 -0.014 0.0299
1709308548.1426 1 0.016 -0.014 0.0303
1709308548.1499 1 0.017 -0.014 0.0306
1709308548.1589 1 0.017 -0.014 0.0307
1709308548.1666 1 0.017 -0.013 0.0306
1709308548.1744 1 0.017 -0.013 0.0297
1709308548.1833 1 0.017 -0.013 0.0297
1709308548.1899 1 0.018 -0.013 0.0304
1709308548.1993 1 0.018 -0.012 0.0302
1709308548.2070 1 0.018 -0.012 0.0299
1709308548.2147 1 0.018 -0.013 0.0305
1709308548.2225 1 0.018 -0.013 0.0307
1709308548.2313 1 0.018 -0.012 0.0298
1709308548.2387 1 0.018 -0.012 0.0298
1709308548.2465 1 0.018 -0.012 0.0300
1709308548.2552 1 0.018 -0.012 0.0298
1709308548.2629 1 0.018 -0.011 0.0294
1709308548.2707 1 0.018 -0.011 0.0296
1709308548.2795 1 0.018 -0.012 0.0298
1709308548.2860 1 0.018 -0.012 0.0297
1709308548.2949 1 0.018 -0.012 0.0298
1709308548.3033 1 0.018 -0.011 0.0293
1709308548.3108 1 0.018 -0.011 0.0293
1709308548.3185 1 0.019 -0.012 0.0301
1709308548.3271 1 0.018 -0.011 0.0294
1709308548.3346 1 0.019 -0.011 0.0298
1709308548.3423 1 0.019 -0.012 0.0305
1709308548.3508 1 0.019 -0.012 0.0307
1709308548.3585 1 0.019 -0.012 0.0308
1709308548.3662 1 0.019 -0.012 0.0312
1709308548.3750 1 0.019 -0.011 0.0307
1709308548.3826 1 0.020 -0.012 0.0313
1709308548.3904 1 0.020 -0.012 0.0314
1709308548.4000 1 0.019 -0.011 0.0304
1709308548.4066 1 0.020 -0.011 0.0312
1709308548.4144 1 0.020 -0.011 0.0314
1709308548.4229 1 0.020 -0.011 0.0315
1709308548.4306 1 0.020 -0.011 0.0314
1709308548.4382 1 0.021 -0.011 0.0315
1709308548.4474 1 0.021 -0.011 0.0319
1709308548.4547 1 0.021 -0.010 0.0315
1709308548.4624 1 0.021 -0.010 0.0316
1709308548.4714 1 0.022 -0.011 0.0324
1709308548.4779 1 0.021 -0.010 0.0316
1709308548.4869 1 0.021 -0.010 0.0316
1709308548.4947 1 0.022 -0.010 0.0321
1709308548.5019 1 0.022 -0.010 0.0313
1709308548.5107 1 0.021 -0.009 0.0302
1709308548.5185 1 0.021 -0.009 0.0301
1709308548.5261 1 0.021 -0.008 0.0297
1709308548.5342 1 0.022 -0.008 0.0301
1709308548.5431 1 0.022 -0.008 0.0293
1709308548.5504 1 0.021 -0.008 0.0290
1709308548.5582 1 0.022 -0.008 0.0296
1709308548.5671 1 0.022 -0.008 0.0295
1709308548.5747 1 0.022 -0.008 0.0296
1709308548.5826 1 0.022 -0.007 0.0290
1709308548.5905 1 0.022 -0.008 0.0303
1709308548.5988 1 0.022 -0.008 0.0302
1709308548.6066 1 0.023 -0.009 0.0313
1709308548.6145 1 0.023 -0.009 0.0315
1709308548.6221 1 0.023 -0.008 0.0309
1709308548.6299 1 0.023 -0.007 0.0302
1709308548.6389 1 0.023 -0.007 0.0297
1709308548.6465 1 0.023 -0.007 0.0304
1709308548.6541 1 0.023 -0.007 0.0297
1709308548.6630 1 0.024 -0.008 0.0313
1709308548.6707 1 0.024 -0.008 0.0317
1709308548.6784 1 0.024 -0.008 0.0315
1709308548.6873 1 0.024 -0.007 0.0315
1709308548.6939 1 0.025 -0.007 0.0322
1709308548.7028 1 0.025 -0.007 0.0320
1709308548.7106 1 0.025 -0.007 0.0313
1709308548.7182 1 0.026 -0.007 0.0326
1709308548.7261 1 0.026 -0.006 0.0318
1709308548.7349 1 0.025 -0.006 0.0313
1709308548.7427 1 0.026 -0.007 0.0331
1709308548.7507 1 0.027 -0.007 0.0333
1709308548.7595 1 0.027 -0.006 0.0330
1709308548.7660 1 0.027 -0.007 0.0336
1709308548.7749 1 0.027 -0.006 0.0328
1709308548.7825 1 0.027 -0.006 0.0332
1709308548.7901 1 0.027 -0.006 0.0331
1709308548.7985 1 0.027 -0.006 0.0327
1709308548.8073 1 0.027 -0.006 0.0335
1709308548.8138 1 0.027 -0.006 0.0336
1709308548.8225 1 0.027 -0.006 0.0335
1709308548.8313 1 0.027 -0.006 0.0330
1709308548.8378 1 0.027 -0.006 0.0333
1709308548.8468 1 0.028 -0.006 0.0340
1709308548.8557 1 0.028 -0.005 0.0333
1709308548.8622 1 0.028 -0.005 0.0330
1709308548.8708 1 0.028 -0.006 0.0342
1709308548.8785 1 0.028 -0.005 0.0334
1709308548.8861 1 0.028 -0.005 0.0337
1709308548.8949 1 0.029 -0.005 0.0341
1709308548.9032 1 0.028 -0.005 0.0329
1709308548.9107 1 0.029 -0.005 0.0332
1709308548.9183 1 0.028 -0.005 0.0330
1709308548.9273 1 0.028 -0.004 0.0324
1709308548.9345 1 0.028 -0.005 0.0330
1709308548.9423 1 0.028 -0.005 0.0334
1709308548.9507 1 0.029 -0.004 0.0329
1709308548.9581 1 0.028 -0.005 0.0330
1709308548.9659 1 0.029 -0.004 0.0332
1709308548.9749 1 0.029 -0.004 0.0329
1709308548.9825 1 0.029 -0.004 0.0327
1709308548.9903 1 0.029 -0.004 0.0331
1709308548.9998 1 0.029 -0.004 0.0331
1709308549.0061 1 0.029 -0.004 0.0328
1709308549.0139 1 0.029 -0.004 0.0333
