% Edge sensor logfile log_20240301_170042.319/log_edge.txt
% 	Calib white 198 345 561 652 714 726 681 594
% 	Calib black 106 125 123 105 109 117 111 105
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709308843.5295 1 0.046 0.001 0.0449
1709308843.5372 1 0.044 0.001 0.0436
1709308843.5449 1 0.043 0.000 0.0422
1709308843.5530 1 0.042 -0.000 0.0420
1709308843.5615 1 0.039 -0.000 0.0389
1709308843.5690 1 0.036 -0.001 0.0367
1709308843.5772 1 0.035 -0.001 0.0360
1709308843.5850 1 0.034 -0.001 0.0353
1709308843.5926 1 0.033 -0.001 0.0342
1709308843.6008 1 0.032 -0.002 0.0344
1709308843.6089 1 0.030 -0.002 0.0322
1709308843.6176 1 0.031 -0.003 0.0336
1709308843.6246 1 0.030 -0.004 0.0335
1709308843.6335 1 0.028 -0.004 0.0325
1709308843.6414 1 0.028 -0.005 0.0332
1709308843.6497 1 0.028 -0.005 0.0331
1709308843.6567 1 0.027 -0.006 0.0330
1709308843.6653 1 0.026 -0.007 0.0332
1709308843.6735 1 0.026 -0.008 0.0331
1709308843.6807 1 0.026 -0.009 0.0350
1709308843.6892 1 0.025 -0.009 0.0340
1709308843.6968 1 0.026 -0.009 0.0351
1709308843.7056 1 0.026 -0.010 0.0351
1709308843.7132 1 0.023 -0.009 0.0318
1709308843.7213 1 0.022 -0.009 0.0308
1709308843.7295 1 0.021 -0.008 0.0298
1709308843.7370 1 0.020 -0.007 0.0275
1709308843.7456 1 0.021 -0.007 0.0277
1709308843.7532 1 0.021 -0.007 0.0285
1709308843.7613 1 0.021 -0.006 0.0275
1709308843.7695 1 0.022 -0.007 0.0292
1709308843.7769 1 0.023 -0.007 0.0303
1709308843.7855 1 0.024 -0.006 0.0296
1709308843.7936 1 0.025 -0.006 0.0305
1709308843.8006 1 0.026 -0.006 0.0316
1709308843.8096 1 0.026 -0.005 0.0310
1709308843.8167 1 0.027 -0.005 0.0315
1709308843.8249 1 0.028 -0.005 0.0327
1709308843.8333 1 0.028 -0.005 0.0328
1709308843.8413 1 0.029 -0.004 0.0330
1709308843.8494 1 0.029 -0.004 0.0334
1709308843.8572 1 0.030 -0.004 0.0338
1709308843.8655 1 0.031 -0.003 0.0336
1709308843.8726 1 0.032 -0.003 0.0349
1709308843.8813 1 0.033 -0.002 0.0352
1709308843.8889 1 0.033 -0.001 0.0344
1709308843.8971 1 0.035 -0.001 0.0355
1709308843.9049 1 0.036 -0.000 0.0368
1709308843.9132 1 0.038 0.000 0.0379
1709308843.9214 1 0.040 0.000 0.0400
1709308843.9293 1 0.044 0.001 0.0430
1709308843.9370 1 0.045 0.002 0.0433
1709308843.9452 1 0.046 0.003 0.0434
1709308843.9529 1 0.046 0.003 0.0430
1709308843.9612 1 0.047 0.004 0.0428
1709308843.9696 1 0.048 0.004 0.0436
1709308843.9773 1 0.048 0.005 0.0432
1709308843.9851 1 0.048 0.006 0.0423
1709308843.9934 1 0.048 0.006 0.0422
1709308844.0011 1 0.048 0.006 0.0417
1709308844.0095 1 0.048 0.008 0.0403
1709308844.0168 1 0.048 0.009 0.0394
1709308844.0246 1 0.048 0.008 0.0399
1709308844.0335 1 0.048 0.009 0.0385
1709308844.0408 1 0.048 0.008 0.0398
1709308844.0486 1 0.048 0.008 0.0398
1709308844.0569 1 0.048 0.010 0.0385
1709308844.0652 1 0.048 0.011 0.0372
1709308844.0730 1 0.048 0.011 0.0375
1709308844.0816 1 0.048 0.010 0.0385
1709308844.0888 1 0.048 0.012 0.0359
1709308844.0974 1 0.049 0.013 0.0361
1709308844.1048 1 0.049 0.013 0.0359
1709308844.1131 1 0.049 0.014 0.0348
1709308844.1213 1 0.050 0.013 0.0363
1709308844.1297 1 0.051 0.014 0.0371
1709308844.1376 1 0.050 0.015 0.0356
1709308844.1455 1 0.051 0.015 0.0366
1709308844.1529 1 0.052 0.015 0.0369
1709308844.1611 1 0.051 0.015 0.0360
1709308844.1689 1 0.051 0.015 0.0364
1709308844.1772 1 0.051 0.014 0.0369
1709308844.1851 1 0.051 0.015 0.0369
1709308844.1928 1 0.051 0.014 0.0370
1709308844.2019 1 0.050 0.014 0.0367
1709308844.2090 1 0.052 0.013 0.0389
1709308844.2171 1 0.051 0.013 0.0380
1709308844.2247 1 0.051 0.013 0.0381
1709308844.2340 1 0.050 0.013 0.0363
1709308844.2410 1 0.049 0.012 0.0369
1709308844.2492 1 0.050 0.012 0.0372
1709308844.2575 1 0.049 0.012 0.0367
1709308844.2654 1 0.048 0.013 0.0350
1709308844.2727 1 0.048 0.012 0.0361
1709308844.2811 1 0.048 0.011 0.0373
1709308844.2887 1 0.048 0.010 0.0375
1709308844.2968 1 0.048 0.009 0.0393
1709308844.3051 1 0.048 0.008 0.0399
1709308844.3127 1 0.048 0.008 0.0400
1709308844.3209 1 0.048 0.007 0.0408
1709308844.3290 1 0.048 0.007 0.0414
1709308844.3371 1 0.048 0.006 0.0419
1709308844.3453 1 0.048 0.005 0.0428
1709308844.3534 1 0.048 0.005 0.0426
1709308844.3617 1 0.047 0.004 0.0425
1709308844.3687 1 0.046 0.003 0.0428
1709308844.3769 1 0.046 0.002 0.0433
1709308844.3848 1 0.044 0.002 0.0420
1709308844.3932 1 0.043 0.000 0.0428
1709308844.4015 1 0.042 0.000 0.0418
1709308844.4096 1 0.038 -0.000 0.0379
1709308844.4168 1 0.036 -0.001 0.0372
1709308844.4251 1 0.035 -0.002 0.0367
1709308844.4334 1 0.034 -0.002 0.0353
1709308844.4407 1 0.032 -0.002 0.0349
1709308844.4491 1 0.031 -0.003 0.0346
1709308844.4570 1 0.030 -0.004 0.0341
1709308844.4652 1 0.029 -0.005 0.0340
1709308844.4735 1 0.029 -0.006 0.0341
1709308844.4816 1 0.028 -0.006 0.0346
1709308844.4893 1 0.027 -0.007 0.0337
1709308844.4966 1 0.027 -0.008 0.0348
1709308844.5055 1 0.027 -0.009 0.0352
1709308844.5127 1 0.026 -0.008 0.0335
1709308844.5210 1 0.026 -0.009 0.0346
1709308844.5289 1 0.026 -0.009 0.0353
1709308844.5368 1 0.023 -0.009 0.0321
1709308844.5454 1 0.024 -0.009 0.0332
1709308844.5532 1 0.024 -0.010 0.0338
1709308844.5615 1 0.023 -0.009 0.0323
1709308844.5687 1 0.024 -0.009 0.0328
1709308844.5776 1 0.025 -0.009 0.0339
1709308844.5848 1 0.025 -0.009 0.0335
1709308844.5932 1 0.026 -0.009 0.0349
1709308844.6011 1 0.027 -0.008 0.0344
1709308844.6092 1 0.026 -0.006 0.0322
1709308844.6177 1 0.027 -0.005 0.0327
1709308844.6256 1 0.028 -0.005 0.0328
1709308844.6336 1 0.028 -0.004 0.0323
1709308844.6409 1 0.029 -0.003 0.0327
1709308844.6493 1 0.030 -0.003 0.0334
1709308844.6576 1 0.031 -0.002 0.0330
1709308844.6649 1 0.030 -0.001 0.0319
1709308844.6729 1 0.033 -0.001 0.0339
1709308844.6814 1 0.034 -0.001 0.0353
1709308844.6894 1 0.035 -0.000 0.0355
1709308844.6971 1 0.037 0.000 0.0368
1709308844.7054 1 0.039 0.000 0.0386
1709308844.7136 1 0.042 0.002 0.0406
1709308844.7213 1 0.045 0.002 0.0426
1709308844.7295 1 0.046 0.003 0.0431
1709308844.7372 1 0.047 0.004 0.0431
1709308844.7447 1 0.048 0.004 0.0438
1709308844.7529 1 0.048 0.005 0.0433
1709308844.7611 1 0.048 0.005 0.0427
1709308844.7689 1 0.048 0.006 0.0422
1709308844.7770 1 0.048 0.006 0.0420
1709308844.7848 1 0.048 0.007 0.0410
1709308844.7933 1 0.048 0.008 0.0401
1709308844.8015 1 0.048 0.008 0.0402
1709308844.8086 1 0.048 0.010 0.0375
1709308844.8174 1 0.049 0.011 0.0378
1709308844.8256 1 0.050 0.012 0.0374
1709308844.8343 1 0.050 0.014 0.0368
1709308844.8408 1 0.054 0.014 0.0396
1709308844.8490 1 0.055 0.014 0.0407
1709308844.8572 1 0.054 0.015 0.0386
1709308844.8649 1 0.056 0.015 0.0408
1709308844.8730 1 0.060 0.015 0.0445
1709308844.8807 1 0.060 0.015 0.0446
1709308844.8893 1 0.060 0.016 0.0441
1709308844.8974 1 0.060 0.016 0.0443
1709308844.9055 1 0.060 0.016 0.0443
1709308844.9133 1 0.060 0.016 0.0438
1709308844.9212 1 0.060 0.017 0.0434
1709308844.9294 1 0.060 0.016 0.0438
1709308844.9366 1 0.060 0.016 0.0439
1709308844.9447 1 0.060 0.017 0.0434
1709308844.9529 1 0.060 0.016 0.0435
1709308844.9617 1 0.060 0.016 0.0438
1709308844.9696 1 0.060 0.016 0.0440
1709308844.9768 1 0.060 0.015 0.0446
1709308844.9852 1 0.060 0.015 0.0446
1709308844.9934 1 0.060 0.015 0.0448
1709308845.0016 1 0.060 0.015 0.0454
1709308845.0093 1 0.056 0.014 0.0420
1709308845.0174 1 0.054 0.014 0.0402
1709308845.0256 1 0.052 0.014 0.0384
1709308845.0341 1 0.050 0.013 0.0373
1709308845.0412 1 0.049 0.013 0.0361
1709308845.0494 1 0.049 0.011 0.0378
1709308845.0570 1 0.048 0.010 0.0379
1709308845.0652 1 0.048 0.010 0.0377
1709308845.0734 1 0.048 0.008 0.0397
1709308845.0812 1 0.048 0.007 0.0408
1709308845.0891 1 0.048 0.007 0.0409
1709308845.0973 1 0.048 0.006 0.0423
1709308845.1048 1 0.048 0.005 0.0427
1709308845.1130 1 0.048 0.005 0.0433
1709308845.1212 1 0.048 0.003 0.0448
1709308845.1289 1 0.047 0.003 0.0446
1709308845.1367 1 0.046 0.002 0.0436
1709308845.1449 1 0.045 0.001 0.0439
1709308845.1535 1 0.044 0.000 0.0436
1709308845.1606 1 0.040 -0.000 0.0397
1709308845.1688 1 0.037 -0.001 0.0376
1709308845.1776 1 0.036 -0.002 0.0373
1709308845.1854 1 0.034 -0.002 0.0363
1709308845.1933 1 0.032 -0.004 0.0356
1709308845.2011 1 0.030 -0.006 0.0356
1709308845.2092 1 0.029 -0.006 0.0353
1709308845.2175 1 0.029 -0.007 0.0359
1709308845.2251 1 0.028 -0.009 0.0368
1709308845.2339 1 0.026 -0.009 0.0354
1709308845.2408 1 0.025 -0.011 0.0357
1709308845.2495 1 0.024 -0.012 0.0358
1709308845.2577 1 0.022 -0.012 0.0340
1709308845.2647 1 0.021 -0.012 0.0330
1709308845.2727 1 0.020 -0.012 0.0324
1709308845.2819 1 0.020 -0.012 0.0321
1709308845.2889 1 0.019 -0.012 0.0308
1709308845.2966 1 0.018 -0.012 0.0307
1709308845.3049 1 0.018 -0.013 0.0315
1709308845.3132 1 0.018 -0.012 0.0300
1709308845.3211 1 0.017 -0.012 0.0296
1709308845.3292 1 0.017 -0.013 0.0303
1709308845.3372 1 0.017 -0.012 0.0291
1709308845.3449 1 0.017 -0.012 0.0294
1709308845.3530 1 0.018 -0.013 0.0305
1709308845.3613 1 0.017 -0.012 0.0291
1709308845.3692 1 0.018 -0.012 0.0298
1709308845.3772 1 0.018 -0.012 0.0302
1709308845.3847 1 0.017 -0.011 0.0283
1709308845.3935 1 0.018 -0.012 0.0300
1709308845.4007 1 0.019 -0.012 0.0309
1709308845.4090 1 0.019 -0.011 0.0301
1709308845.4176 1 0.020 -0.011 0.0312
1709308845.4246 1 0.021 -0.011 0.0315
1709308845.4336 1 0.022 -0.010 0.0327
1709308845.4412 1 0.024 -0.010 0.0333
1709308845.4495 1 0.026 -0.009 0.0350
1709308845.4576 1 0.026 -0.008 0.0341
1709308845.4652 1 0.027 -0.007 0.0332
1709308845.4734 1 0.027 -0.006 0.0334
1709308845.4816 1 0.028 -0.005 0.0331
1709308845.4890 1 0.029 -0.003 0.0324
1709308845.4972 1 0.031 -0.003 0.0344
1709308845.5054 1 0.033 -0.002 0.0350
1709308845.5130 1 0.035 -0.001 0.0354
1709308845.5211 1 0.040 -0.000 0.0404
1709308845.5294 1 0.045 0.000 0.0446
1709308845.5367 1 0.046 0.001 0.0449
1709308845.5449 1 0.048 0.002 0.0453
1709308845.5529 1 0.048 0.003 0.0448
1709308845.5607 1 0.048 0.004 0.0441
1709308845.5689 1 0.048 0.005 0.0433
1709308845.5771 1 0.048 0.006 0.0423
1709308845.5854 1 0.048 0.006 0.0416
1709308845.5936 1 0.048 0.009 0.0387
1709308845.6016 1 0.049 0.010 0.0387
1709308845.6094 1 0.049 0.013 0.0364
1709308845.6176 1 0.052 0.014 0.0377
1709308845.6247 1 0.057 0.014 0.0427
1709308845.6342 1 0.054 0.015 0.0384
1709308845.6410 1 0.057 0.016 0.0409
1709308845.6492 1 0.060 0.016 0.0443
1709308845.6570 1 0.060 0.016 0.0440
1709308845.6651 1 0.060 0.016 0.0437
1709308845.6733 1 0.060 0.017 0.0433
1709308845.6811 1 0.060 0.017 0.0428
1709308845.6887 1 0.060 0.018 0.0422
1709308845.6969 1 0.060 0.018 0.0422
1709308845.7046 1 0.060 0.017 0.0425
1709308845.7129 1 0.060 0.017 0.0426
1709308845.7210 1 0.060 0.017 0.0426
1709308845.7287 1 0.060 0.017 0.0430
1709308845.7373 1 0.060 0.017 0.0431
1709308845.7455 1 0.060 0.017 0.0428
1709308845.7532 1 0.060 0.017 0.0431
1709308845.7614 1 0.060 0.017 0.0430
1709308845.7696 1 0.060 0.017 0.0433
1709308845.7768 1 0.060 0.016 0.0441
1709308845.7856 1 0.057 0.016 0.0411
1709308845.7927 1 0.054 0.016 0.0385
1709308845.8015 1 0.053 0.015 0.0377
1709308845.8097 1 0.052 0.015 0.0370
1709308845.8167 1 0.051 0.014 0.0368
1709308845.8252 1 0.048 0.013 0.0353
1709308845.8340 1 0.048 0.012 0.0361
1709308845.8412 1 0.048 0.012 0.0362
1709308845.8488 1 0.048 0.011 0.0375
1709308845.8570 1 0.048 0.010 0.0384
1709308845.8651 1 0.048 0.008 0.0395
1709308845.8736 1 0.048 0.008 0.0404
1709308845.8814 1 0.048 0.006 0.0417
1709308845.8891 1 0.047 0.006 0.0407
1709308845.8968 1 0.046 0.005 0.0413
1709308845.9052 1 0.046 0.003 0.0427
1709308845.9132 1 0.044 0.003 0.0413
1709308845.9211 1 0.041 0.001 0.0394
1709308845.9291 1 0.037 -0.000 0.0370
1709308845.9369 1 0.034 -0.001 0.0348
1709308845.9452 1 0.032 -0.001 0.0336
1709308845.9534 1 0.031 -0.003 0.0334
1709308845.9613 1 0.029 -0.004 0.0335
1709308845.9690 1 0.029 -0.005 0.0341
1709308845.9772 1 0.028 -0.006 0.0345
1709308845.9850 1 0.026 -0.007 0.0333
1709308845.9927 1 0.025 -0.008 0.0325
1709308846.0017 1 0.023 -0.010 0.0324
1709308846.0087 1 0.021 -0.010 0.0304
1709308846.0168 1 0.019 -0.011 0.0299
1709308846.0249 1 0.019 -0.012 0.0307
1709308846.0337 1 0.018 -0.011 0.0293
1709308846.0414 1 0.017 -0.012 0.0291
1709308846.0494 1 0.018 -0.013 0.0305
1709308846.0575 1 0.016 -0.013 0.0289
1709308846.0652 1 0.016 -0.013 0.0283
1709308846.0733 1 0.016 -0.013 0.0282
1709308846.0809 1 0.016 -0.013 0.0286
1709308846.0892 1 0.014 -0.012 0.0269
1709308846.0971 1 0.014 -0.013 0.0269
1709308846.1053 1 0.014 -0.013 0.0273
1709308846.1132 1 0.013 -0.013 0.0261
1709308846.1207 1 0.014 -0.014 0.0271
1709308846.1289 1 0.014 -0.014 0.0282
1709308846.1370 1 0.015 -0.014 0.0288
1709308846.1451 1 0.016 -0.015 0.0306
1709308846.1536 1 0.016 -0.015 0.0317
1709308846.1613 1 0.016 -0.014 0.0298
1709308846.1694 1 0.016 -0.014 0.0300
1709308846.1776 1 0.016 -0.014 0.0301
1709308846.1846 1 0.016 -0.013 0.0290
1709308846.1927 1 0.017 -0.013 0.0299
1709308846.2009 1 0.018 -0.013 0.0304
1709308846.2089 1 0.018 -0.012 0.0298
1709308846.2172 1 0.018 -0.012 0.0300
1709308846.2254 1 0.018 -0.011 0.0292
1709308846.2336 1 0.018 -0.010 0.0278
1709308846.2406 1 0.019 -0.009 0.0282
1709308846.2488 1 0.020 -0.009 0.0290
1709308846.2576 1 0.020 -0.008 0.0288
1709308846.2647 1 0.022 -0.007 0.0294
1709308846.2734 1 0.024 -0.008 0.0317
1709308846.2813 1 0.027 -0.009 0.0353
1709308846.2892 1 0.028 -0.007 0.0353
1709308846.2969 1 0.029 -0.007 0.0362
1709308846.3046 1 0.030 -0.007 0.0364
1709308846.3129 1 0.030 -0.005 0.0350
1709308846.3209 1 0.031 -0.003 0.0343
1709308846.3286 1 0.032 -0.002 0.0340
1709308846.3375 1 0.032 -0.002 0.0340
1709308846.3447 1 0.034 -0.001 0.0351
1709308846.3526 1 0.036 -0.000 0.0358
1709308846.3619 1 0.038 0.001 0.0370
1709308846.3690 1 0.043 0.002 0.0407
1709308846.3769 1 0.045 0.003 0.0425
1709308846.3853 1 0.047 0.004 0.0432
1709308846.3935 1 0.048 0.005 0.0429
1709308846.4012 1 0.048 0.005 0.0432
1709308846.4092 1 0.048 0.006 0.0424
1709308846.4176 1 0.048 0.006 0.0418
1709308846.4253 1 0.048 0.007 0.0407
1709308846.4343 1 0.048 0.008 0.0397
1709308846.4414 1 0.048 0.010 0.0381
1709308846.4492 1 0.048 0.011 0.0368
1709308846.4571 1 0.049 0.013 0.0363
1709308846.4654 1 0.052 0.014 0.0377
1709308846.4732 1 0.058 0.015 0.0435
1709308846.4814 1 0.060 0.015 0.0447
1709308846.4893 1 0.060 0.016 0.0440
1709308846.4970 1 0.060 0.017 0.0432
1709308846.5051 1 0.060 0.017 0.0429
1709308846.5135 1 0.060 0.018 0.0422
1709308846.5206 1 0.060 0.018 0.0420
1709308846.5292 1 0.060 0.018 0.0419
1709308846.5367 1 0.060 0.019 0.0415
1709308846.5449 1 0.060 0.019 0.0414
1709308846.5528 1 0.060 0.019 0.0415
1709308846.5609 1 0.060 0.019 0.0412
1709308846.5694 1 0.060 0.019 0.0412
1709308846.5775 1 0.060 0.019 0.0411
1709308846.5848 1 0.060 0.019 0.0411
1709308846.5936 1 0.060 0.019 0.0412
1709308846.6015 1 0.060 0.019 0.0413
1709308846.6089 1 0.060 0.019 0.0411
1709308846.6173 1 0.060 0.019 0.0414
1709308846.6252 1 0.060 0.018 0.0415
1709308846.6339 1 0.060 0.019 0.0415
1709308846.6415 1 0.060 0.018 0.0416
1709308846.6486 1 0.060 0.018 0.0419
1709308846.6568 1 0.060 0.018 0.0420
1709308846.6656 1 0.060 0.018 0.0420
1709308846.6728 1 0.060 0.018 0.0419
1709308846.6807 1 0.060 0.017 0.0430
1709308846.6890 1 0.060 0.017 0.0430
1709308846.6972 1 0.060 0.016 0.0436
1709308846.7054 1 0.060 0.015 0.0445
1709308846.7131 1 0.056 0.015 0.0407
1709308846.7222 1 0.053 0.015 0.0387
1709308846.7293 1 0.051 0.014 0.0374
1709308846.7371 1 0.049 0.013 0.0359
1709308846.7453 1 0.049 0.012 0.0372
1709308846.7536 1 0.048 0.011 0.0375
1709308846.7613 1 0.048 0.010 0.0382
1709308846.7695 1 0.048 0.008 0.0402
1709308846.7767 1 0.048 0.006 0.0415
1709308846.7852 1 0.048 0.006 0.0419
1709308846.7936 1 0.047 0.005 0.0420
1709308846.8010 1 0.046 0.004 0.0425
1709308846.8088 1 0.045 0.003 0.0418
1709308846.8170 1 0.043 0.001 0.0424
1709308846.8252 1 0.042 -0.000 0.0420
1709308846.8336 1 0.037 -0.001 0.0382
1709308846.8407 1 0.035 -0.002 0.0369
1709308846.8490 1 0.034 -0.003 0.0365
1709308846.8567 1 0.031 -0.003 0.0343
1709308846.8650 1 0.030 -0.004 0.0335
1709308846.8733 1 0.028 -0.006 0.0338
1709308846.8808 1 0.027 -0.007 0.0341
1709308846.8887 1 0.025 -0.007 0.0319
1709308846.8971 1 0.023 -0.008 0.0315
1709308846.9047 1 0.022 -0.009 0.0308
1709308846.9129 1 0.020 -0.009 0.0295
1709308846.9212 1 0.019 -0.010 0.0286
1709308846.9290 1 0.019 -0.011 0.0297
1709308846.9368 1 0.018 -0.011 0.0292
1709308846.9450 1 0.017 -0.012 0.0291
1709308846.9536 1 0.017 -0.012 0.0288
1709308846.9606 1 0.016 -0.012 0.0284
1709308846.9689 1 0.016 -0.013 0.0283
1709308846.9776 1 0.015 -0.013 0.0284
1709308846.9853 1 0.014 -0.013 0.0264
1709308846.9933 1 0.014 -0.013 0.0270
1709308847.0011 1 0.014 -0.013 0.0275
1709308847.0092 1 0.013 -0.012 0.0258
1709308847.0178 1 0.013 -0.013 0.0261
1709308847.0255 1 0.014 -0.014 0.0281
1709308847.0333 1 0.014 -0.014 0.0287
1709308847.0415 1 0.015 -0.015 0.0296
1709308847.0492 1 0.015 -0.015 0.0300
1709308847.0575 1 0.016 -0.015 0.0301
1709308847.0646 1 0.015 -0.014 0.0291
1709308847.0734 1 0.016 -0.014 0.0298
1709308847.0824 1 0.016 -0.014 0.0301
1709308847.0892 1 0.016 -0.013 0.0285
1709308847.0971 1 0.017 -0.012 0.0286
1709308847.1053 1 0.017 -0.012 0.0291
1709308847.1136 1 0.017 -0.012 0.0289
1709308847.1214 1 0.018 -0.012 0.0299
1709308847.1294 1 0.019 -0.011 0.0299
