% Edge sensor logfile log_20240301_171122.043/log_edge.txt
% 	Calib white 198 345 561 652 714 726 681 594
% 	Calib black 106 125 123 105 109 117 111 105
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709309484.0609 1 0.048 0.005 0.0425
1709309484.0703 1 0.047 0.004 0.0429
1709309484.0778 1 0.047 0.003 0.0438
1709309484.0857 1 0.044 0.002 0.0422
1709309484.0936 1 0.041 0.001 0.0400
1709309484.1017 1 0.038 -0.001 0.0389
1709309484.1095 1 0.035 -0.001 0.0365
1709309484.1173 1 0.033 -0.002 0.0355
1709309484.1258 1 0.031 -0.004 0.0349
1709309484.1331 1 0.029 -0.005 0.0340
1709309484.1420 1 0.028 -0.006 0.0337
1709309484.1492 1 0.026 -0.008 0.0342
1709309484.1574 1 0.024 -0.009 0.0329
1709309484.1663 1 0.023 -0.010 0.0327
1709309484.1729 1 0.023 -0.011 0.0333
1709309484.1808 1 0.022 -0.010 0.0324
1709309484.1899 1 0.020 -0.011 0.0309
1709309484.1976 1 0.019 -0.011 0.0304
1709309484.2048 1 0.019 -0.012 0.0312
1709309484.2161 1 0.018 -0.012 0.0299
1709309484.2217 1 0.017 -0.012 0.0295
1709309484.2297 1 0.017 -0.012 0.0297
1709309484.2390 1 0.017 -0.013 0.0293
1709309484.2458 1 0.017 -0.013 0.0300
1709309484.2542 1 0.017 -0.014 0.0307
1709309484.2630 1 0.017 -0.013 0.0301
1709309484.2689 1 0.016 -0.014 0.0300
1709309484.2768 1 0.016 -0.014 0.0301
1709309484.2867 1 0.016 -0.014 0.0297
1709309484.2928 1 0.016 -0.014 0.0293
1709309484.3030 1 0.016 -0.014 0.0295
1709309484.3103 1 0.016 -0.014 0.0293
1709309484.3171 1 0.016 -0.013 0.0292
1709309484.3248 1 0.017 -0.014 0.0311
1709309484.3348 1 0.017 -0.014 0.0305
1709309484.3416 1 0.017 -0.013 0.0300
1709309484.3488 1 0.018 -0.012 0.0303
1709309484.3577 1 0.017 -0.011 0.0287
1709309484.3653 1 0.018 -0.011 0.0282
1709309484.3730 1 0.018 -0.010 0.0278
1709309484.3819 1 0.018 -0.009 0.0273
1709309484.3894 1 0.020 -0.009 0.0285
1709309484.3978 1 0.021 -0.008 0.0286
1709309484.4055 1 0.023 -0.007 0.0303
1709309484.4132 1 0.025 -0.007 0.0313
1709309484.4210 1 0.026 -0.006 0.0322
1709309484.4299 1 0.028 -0.005 0.0322
1709309484.4373 1 0.028 -0.004 0.0322
1709309484.4451 1 0.030 -0.003 0.0327
1709309484.4536 1 0.032 -0.003 0.0349
1709309484.4613 1 0.034 -0.001 0.0351
1709309484.4687 1 0.036 -0.000 0.0364
1709309484.4777 1 0.041 -0.000 0.0415
1709309484.4847 1 0.045 0.000 0.0448
1709309484.4938 1 0.047 0.001 0.0454
1709309484.5023 1 0.048 0.002 0.0455
1709309484.5089 1 0.048 0.004 0.0442
1709309484.5168 1 0.048 0.005 0.0432
1709309484.5269 1 0.048 0.006 0.0424
1709309484.5338 1 0.048 0.007 0.0414
1709309484.5417 1 0.048 0.008 0.0402
1709309484.5502 1 0.048 0.009 0.0393
1709309484.5578 1 0.048 0.011 0.0370
1709309484.5657 1 0.049 0.013 0.0360
1709309484.5733 1 0.052 0.014 0.0380
1709309484.5810 1 0.056 0.015 0.0407
1709309484.5888 1 0.060 0.016 0.0440
1709309484.5975 1 0.060 0.017 0.0434
1709309484.6058 1 0.060 0.017 0.0431
1709309484.6137 1 0.060 0.018 0.0424
1709309484.6216 1 0.060 0.018 0.0422
1709309484.6293 1 0.060 0.018 0.0420
1709309484.6374 1 0.060 0.018 0.0418
1709309484.6456 1 0.060 0.018 0.0416
1709309484.6529 1 0.060 0.019 0.0415
1709309484.6618 1 0.060 0.019 0.0413
1709309484.6697 1 0.060 0.019 0.0413
1709309484.6774 1 0.060 0.018 0.0417
1709309484.6853 1 0.060 0.018 0.0417
1709309484.6943 1 0.060 0.018 0.0417
1709309484.7016 1 0.060 0.018 0.0418
1709309484.7094 1 0.060 0.018 0.0416
1709309484.7184 1 0.060 0.018 0.0415
1709309484.7251 1 0.060 0.018 0.0417
1709309484.7329 1 0.060 0.018 0.0418
1709309484.7419 1 0.060 0.018 0.0418
1709309484.7491 1 0.060 0.018 0.0422
1709309484.7568 1 0.060 0.018 0.0423
1709309484.7657 1 0.060 0.017 0.0426
1709309484.7733 1 0.060 0.017 0.0430
1709309484.7810 1 0.060 0.017 0.0433
1709309484.7901 1 0.060 0.016 0.0436
1709309484.7972 1 0.060 0.016 0.0441
1709309484.8050 1 0.057 0.015 0.0420
1709309484.8138 1 0.052 0.014 0.0377
1709309484.8217 1 0.050 0.013 0.0367
1709309484.8298 1 0.050 0.012 0.0382
1709309484.8376 1 0.049 0.011 0.0374
1709309484.8458 1 0.048 0.009 0.0389
1709309484.8531 1 0.048 0.008 0.0403
1709309484.8618 1 0.048 0.007 0.0407
1709309484.8696 1 0.048 0.006 0.0417
1709309484.8768 1 0.048 0.005 0.0427
1709309484.8871 1 0.048 0.005 0.0432
1709309484.8936 1 0.047 0.004 0.0435
1709309484.9010 1 0.045 0.002 0.0423
1709309484.9101 1 0.043 0.002 0.0408
1709309484.9177 1 0.039 0.001 0.0385
1709309484.9256 1 0.037 -0.000 0.0374
1709309484.9344 1 0.034 -0.001 0.0352
1709309484.9412 1 0.032 -0.002 0.0337
1709309484.9496 1 0.031 -0.003 0.0336
1709309484.9574 1 0.029 -0.004 0.0327
1709309484.9650 1 0.028 -0.004 0.0318
1709309484.9728 1 0.027 -0.005 0.0321
1709309484.9815 1 0.025 -0.006 0.0304
1709309484.9892 1 0.023 -0.007 0.0300
1709309484.9975 1 0.023 -0.008 0.0308
1709309485.0054 1 0.023 -0.010 0.0324
1709309485.0131 1 0.022 -0.010 0.0318
1709309485.0208 1 0.021 -0.010 0.0311
1709309485.0298 1 0.021 -0.010 0.0312
1709309485.0376 1 0.021 -0.010 0.0313
1709309485.0455 1 0.020 -0.011 0.0310
1709309485.0541 1 0.021 -0.011 0.0319
1709309485.0608 1 0.020 -0.011 0.0312
1709309485.0698 1 0.020 -0.011 0.0310
1709309485.0779 1 0.020 -0.012 0.0317
1709309485.0856 1 0.020 -0.012 0.0312
1709309485.0934 1 0.019 -0.011 0.0306
1709309485.1025 1 0.020 -0.012 0.0316
1709309485.1091 1 0.020 -0.011 0.0311
1709309485.1177 1 0.020 -0.011 0.0315
1709309485.1255 1 0.022 -0.011 0.0328
1709309485.1331 1 0.022 -0.011 0.0329
1709309485.1409 1 0.024 -0.011 0.0342
1709309485.1493 1 0.025 -0.010 0.0344
1709309485.1568 1 0.024 -0.009 0.0330
1709309485.1656 1 0.026 -0.008 0.0341
1709309485.1734 1 0.027 -0.008 0.0350
1709309485.1811 1 0.027 -0.007 0.0340
1709309485.1889 1 0.028 -0.006 0.0341
1709309485.1977 1 0.030 -0.005 0.0342
1709309485.2051 1 0.031 -0.004 0.0354
1709309485.2128 1 0.031 -0.003 0.0346
1709309485.2217 1 0.033 -0.002 0.0347
1709309485.2293 1 0.034 -0.001 0.0356
1709309485.2370 1 0.036 -0.001 0.0362
1709309485.2467 1 0.037 0.000 0.0371
1709309485.2529 1 0.042 0.001 0.0410
1709309485.2617 1 0.044 0.002 0.0423
1709309485.2694 1 0.047 0.002 0.0446
1709309485.2773 1 0.047 0.003 0.0445
1709309485.2851 1 0.048 0.005 0.0435
1709309485.2937 1 0.048 0.005 0.0426
1709309485.3009 1 0.048 0.006 0.0419
1709309485.3097 1 0.048 0.007 0.0407
1709309485.3175 1 0.048 0.009 0.0393
1709309485.3252 1 0.048 0.010 0.0382
1709309485.3329 1 0.048 0.011 0.0371
1709309485.3416 1 0.049 0.013 0.0359
1709309485.3489 1 0.051 0.013 0.0372
1709309485.3571 1 0.054 0.015 0.0391
1709309485.3659 1 0.060 0.015 0.0446
1709309485.3737 1 0.060 0.016 0.0438
1709309485.3816 1 0.060 0.017 0.0428
1709309485.3896 1 0.060 0.017 0.0425
1709309485.3969 1 0.060 0.018 0.0423
1709309485.4049 1 0.060 0.018 0.0420
1709309485.4137 1 0.060 0.018 0.0418
1709309485.4213 1 0.060 0.018 0.0417
1709309485.4292 1 0.060 0.018 0.0416
1709309485.4381 1 0.060 0.019 0.0413
1709309485.4449 1 0.060 0.019 0.0411
1709309485.4528 1 0.060 0.019 0.0413
1709309485.4619 1 0.060 0.019 0.0410
1709309485.4696 1 0.060 0.019 0.0411
1709309485.4771 1 0.060 0.019 0.0411
1709309485.4862 1 0.060 0.019 0.0410
1709309485.4928 1 0.060 0.019 0.0409
1709309485.5014 1 0.060 0.019 0.0410
1709309485.5095 1 0.060 0.019 0.0410
1709309485.5173 1 0.060 0.019 0.0412
1709309485.5250 1 0.060 0.019 0.0412
1709309485.5340 1 0.060 0.019 0.0412
1709309485.5416 1 0.060 0.019 0.0414
1709309485.5490 1 0.060 0.018 0.0418
1709309485.5580 1 0.060 0.018 0.0419
1709309485.5658 1 0.060 0.018 0.0422
1709309485.5738 1 0.060 0.017 0.0426
1709309485.5816 1 0.060 0.017 0.0428
1709309485.5893 1 0.060 0.017 0.0434
1709309485.5977 1 0.060 0.016 0.0441
1709309485.6070 1 0.060 0.015 0.0448
1709309485.6137 1 0.056 0.015 0.0418
1709309485.6216 1 0.053 0.014 0.0398
1709309485.6294 1 0.051 0.012 0.0383
1709309485.6371 1 0.050 0.011 0.0381
1709309485.6449 1 0.049 0.010 0.0391
1709309485.6535 1 0.048 0.009 0.0390
1709309485.6613 1 0.048 0.008 0.0400
1709309485.6693 1 0.048 0.007 0.0410
1709309485.6783 1 0.048 0.006 0.0425
1709309485.6848 1 0.048 0.005 0.0433
1709309485.6929 1 0.048 0.004 0.0441
1709309485.7024 1 0.048 0.003 0.0452
1709309485.7090 1 0.046 0.001 0.0452
1709309485.7170 1 0.042 0.000 0.0414
1709309485.7261 1 0.039 -0.001 0.0393
1709309485.7338 1 0.035 -0.001 0.0359
1709309485.7416 1 0.032 -0.002 0.0346
1709309485.7493 1 0.031 -0.004 0.0345
1709309485.7570 1 0.029 -0.005 0.0333
1709309485.7658 1 0.027 -0.007 0.0337
1709309485.7737 1 0.026 -0.009 0.0350
1709309485.7814 1 0.023 -0.010 0.0326
1709309485.7892 1 0.021 -0.010 0.0317
1709309485.7981 1 0.020 -0.011 0.0313
1709309485.8050 1 0.019 -0.012 0.0315
1709309485.8131 1 0.019 -0.013 0.0314
1709309485.8220 1 0.018 -0.013 0.0311
1709309485.8290 1 0.018 -0.015 0.0326
1709309485.8369 1 0.017 -0.015 0.0322
1709309485.8459 1 0.016 -0.015 0.0313
1709309485.8531 1 0.016 -0.016 0.0321
1709309485.8612 1 0.015 -0.016 0.0313
1709309485.8704 1 0.015 -0.016 0.0312
1709309485.8778 1 0.014 -0.017 0.0313
1709309485.8856 1 0.014 -0.017 0.0315
1709309485.8937 1 0.015 -0.018 0.0325
1709309485.9011 1 0.015 -0.018 0.0333
1709309485.9090 1 0.014 -0.017 0.0317
1709309485.9179 1 0.014 -0.017 0.0307
1709309485.9254 1 0.013 -0.017 0.0301
1709309485.9332 1 0.013 -0.016 0.0294
1709309485.9426 1 0.013 -0.016 0.0290
1709309485.9489 1 0.014 -0.016 0.0296
1709309485.9572 1 0.014 -0.016 0.0300
1709309485.9664 1 0.014 -0.015 0.0290
1709309485.9730 1 0.015 -0.014 0.0292
1709309485.9808 1 0.015 -0.014 0.0290
1709309485.9898 1 0.015 -0.013 0.0286
1709309485.9969 1 0.017 -0.013 0.0297
1709309486.0057 1 0.018 -0.012 0.0298
1709309486.0132 1 0.018 -0.011 0.0294
1709309486.0209 1 0.019 -0.011 0.0296
1709309486.0289 1 0.020 -0.010 0.0302
1709309486.0377 1 0.022 -0.009 0.0310
1709309486.0456 1 0.024 -0.009 0.0336
1709309486.0530 1 0.027 -0.009 0.0359
1709309486.0618 1 0.027 -0.008 0.0352
1709309486.0694 1 0.028 -0.005 0.0337
1709309486.0772 1 0.030 -0.005 0.0351
1709309486.0862 1 0.031 -0.003 0.0346
1709309486.0938 1 0.033 -0.002 0.0352
1709309486.1019 1 0.035 -0.001 0.0359
1709309486.1097 1 0.038 -0.000 0.0384
1709309486.1173 1 0.042 0.000 0.0417
1709309486.1252 1 0.046 0.001 0.0450
1709309486.1335 1 0.047 0.003 0.0436
1709309486.1411 1 0.048 0.004 0.0443
1709309486.1494 1 0.048 0.005 0.0434
1709309486.1573 1 0.048 0.006 0.0424
1709309486.1649 1 0.048 0.007 0.0415
1709309486.1739 1 0.048 0.007 0.0406
1709309486.1818 1 0.048 0.008 0.0399
1709309486.1895 1 0.048 0.009 0.0394
1709309486.1970 1 0.048 0.011 0.0377
1709309486.2063 1 0.050 0.010 0.0393
1709309486.2130 1 0.050 0.012 0.0379
1709309486.2209 1 0.051 0.013 0.0379
1709309486.2305 1 0.052 0.013 0.0390
1709309486.2368 1 0.053 0.014 0.0386
1709309486.2456 1 0.057 0.014 0.0426
1709309486.2542 1 0.060 0.015 0.0444
1709309486.2618 1 0.060 0.016 0.0441
1709309486.2697 1 0.060 0.016 0.0437
1709309486.2775 1 0.060 0.016 0.0438
1709309486.2850 1 0.060 0.017 0.0433
1709309486.2929 1 0.060 0.016 0.0435
1709309486.3013 1 0.060 0.017 0.0432
1709309486.3090 1 0.060 0.017 0.0432
1709309486.3171 1 0.060 0.017 0.0433
1709309486.3268 1 0.060 0.017 0.0435
1709309486.3333 1 0.060 0.016 0.0436
1709309486.3412 1 0.060 0.016 0.0435
1709309486.3496 1 0.060 0.016 0.0435
1709309486.3572 1 0.057 0.016 0.0406
1709309486.3650 1 0.055 0.016 0.0391
1709309486.3737 1 0.053 0.015 0.0379
1709309486.3814 1 0.051 0.014 0.0371
1709309486.3895 1 0.050 0.014 0.0358
1709309486.3986 1 0.049 0.012 0.0364
1709309486.4052 1 0.048 0.011 0.0377
1709309486.4136 1 0.048 0.010 0.0380
1709309486.4213 1 0.048 0.008 0.0397
1709309486.4289 1 0.048 0.008 0.0405
1709309486.4369 1 0.048 0.007 0.0411
1709309486.4464 1 0.048 0.006 0.0417
1709309486.4529 1 0.048 0.005 0.0432
1709309486.4608 1 0.048 0.004 0.0435
1709309486.4701 1 0.046 0.003 0.0433
1709309486.4769 1 0.046 0.002 0.0434
1709309486.4857 1 0.043 0.001 0.0415
1709309486.4935 1 0.039 0.001 0.0383
1709309486.5008 1 0.036 -0.000 0.0363
1709309486.5094 1 0.034 -0.001 0.0350
1709309486.5175 1 0.032 -0.001 0.0339
1709309486.5252 1 0.030 -0.002 0.0327
1709309486.5333 1 0.028 -0.003 0.0306
1709309486.5414 1 0.026 -0.004 0.0302
1709309486.5488 1 0.025 -0.005 0.0305
1709309486.5573 1 0.021 -0.006 0.0272
1709309486.5654 1 0.021 -0.006 0.0272
1709309486.5733 1 0.020 -0.008 0.0285
1709309486.5816 1 0.020 -0.009 0.0289
1709309486.5899 1 0.018 -0.010 0.0289
1709309486.5974 1 0.017 -0.011 0.0282
1709309486.6049 1 0.017 -0.012 0.0289
1709309486.6140 1 0.016 -0.012 0.0279
1709309486.6217 1 0.015 -0.013 0.0285
1709309486.6296 1 0.015 -0.014 0.0295
1709309486.6378 1 0.015 -0.015 0.0296
1709309486.6454 1 0.015 -0.015 0.0303
1709309486.6530 1 0.014 -0.016 0.0305
1709309486.6620 1 0.014 -0.016 0.0298
1709309486.6697 1 0.013 -0.016 0.0296
1709309486.6769 1 0.013 -0.017 0.0296
1709309486.6873 1 0.013 -0.016 0.0285
1709309486.6929 1 0.012 -0.016 0.0274
1709309486.7008 1 0.012 -0.016 0.0281
1709309486.7098 1 0.011 -0.017 0.0278
1709309486.7175 1 0.011 -0.016 0.0271
1709309486.7253 1 0.011 -0.016 0.0272
1709309486.7341 1 0.011 -0.016 0.0271
1709309486.7418 1 0.011 -0.016 0.0270
1709309486.7490 1 0.012 -0.016 0.0278
1709309486.7578 1 0.012 -0.015 0.0265
1709309486.7658 1 0.012 -0.014 0.0267
1709309486.7736 1 0.013 -0.015 0.0276
1709309486.7818 1 0.012 -0.014 0.0262
1709309486.7895 1 0.013 -0.014 0.0267
1709309486.7969 1 0.014 -0.013 0.0276
1709309486.8059 1 0.016 -0.014 0.0300
1709309486.8135 1 0.017 -0.013 0.0305
1709309486.8211 1 0.018 -0.013 0.0308
1709309486.8300 1 0.018 -0.013 0.0310
1709309486.8377 1 0.019 -0.012 0.0310
1709309486.8449 1 0.020 -0.011 0.0306
1709309486.8536 1 0.022 -0.011 0.0323
1709309486.8612 1 0.023 -0.010 0.0323
1709309486.8693 1 0.023 -0.009 0.0312
1709309486.8783 1 0.025 -0.008 0.0331
1709309486.8848 1 0.026 -0.007 0.0327
1709309486.8929 1 0.026 -0.005 0.0319
1709309486.9013 1 0.027 -0.004 0.0315
1709309486.9091 1 0.028 -0.003 0.0307
1709309486.9178 1 0.029 -0.003 0.0319
1709309486.9256 1 0.032 -0.002 0.0336
1709309486.9332 1 0.033 -0.001 0.0341
1709309486.9410 1 0.036 -0.001 0.0368
1709309486.9493 1 0.043 -0.000 0.0437
1709309486.9578 1 0.047 0.000 0.0468
1709309486.9655 1 0.048 0.000 0.0471
1709309486.9736 1 0.048 0.001 0.0473
1709309486.9812 1 0.048 0.002 0.0461
1709309486.9890 1 0.048 0.004 0.0443
1709309486.9975 1 0.048 0.005 0.0432
1709309487.0050 1 0.048 0.005 0.0425
1709309487.0138 1 0.048 0.006 0.0419
1709309487.0217 1 0.048 0.007 0.0410
1709309487.0294 1 0.048 0.007 0.0406
1709309487.0372 1 0.048 0.010 0.0383
1709309487.0469 1 0.048 0.011 0.0370
1709309487.0533 1 0.048 0.012 0.0360
1709309487.0613 1 0.049 0.013 0.0360
1709309487.0693 1 0.049 0.014 0.0354
1709309487.0770 1 0.050 0.014 0.0360
1709309487.0852 1 0.052 0.014 0.0378
1709309487.0937 1 0.052 0.015 0.0370
