% Edge sensor logfile log_20240301_165905.642/log_edge.txt
% 	Calib white 198 345 561 652 714 726 681 594
% 	Calib black 106 125 123 105 109 117 111 105
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709308747.0219 0 0.000 0.000 0.0000
1709308747.0286 0 0.000 0.000 0.0000
1709308747.0369 0 0.000 0.000 0.0000
1709308747.0451 0 0.000 0.000 0.0000
1709308747.0529 0 0.000 0.000 0.0000
1709308747.0610 0 0.000 0.000 0.0000
1709308747.0690 0 0.000 0.000 0.0000
1709308747.0764 0 0.000 0.000 0.0000
1709308747.0847 0 0.000 0.000 0.0000
1709308747.0930 0 0.000 0.000 0.0000
1709308747.1011 0 0.000 0.000 0.0000
1709308747.1084 0 0.000 0.000 0.0000
1709308747.1170 0 0.000 0.000 0.0000
1709308747.1246 0 0.000 0.000 0.0000
1709308747.1331 0 0.000 0.000 0.0000
1709308747.1410 0 0.000 0.000 0.0000
1709308747.1490 0 0.000 0.000 0.0000
1709308747.1563 0 0.000 0.000 0.0000
1709308747.1646 0 0.000 0.000 0.0000
1709308747.1732 0 0.000 0.000 0.0000
1709308747.1803 0 0.000 0.000 0.0000
1709308747.1885 0 0.000 0.000 0.0000
1709308747.1963 0 0.000 0.000 0.0000
1709308747.2043 0 0.000 0.000 0.0000
1709308747.2130 0 0.000 0.000 0.0000
1709308747.2218 0 0.000 0.000 0.0000
1709308747.2288 0 0.000 0.000 0.0000
1709308747.2371 0 0.000 0.000 0.0000
1709308747.2447 0 0.000 0.000 0.0000
1709308747.2522 0 0.000 0.000 0.0000
1709308747.2604 0 0.000 0.000 0.0000
1709308747.2682 0 0.000 0.000 0.0000
1709308747.2769 0 0.000 0.000 0.0000
1709308747.2851 0 0.000 0.000 0.0000
1709308747.2932 0 0.000 0.000 0.0000
1709308747.3003 0 0.000 0.000 0.0000
1709308747.3085 0 0.000 0.000 0.0000
1709308747.3173 0 0.000 0.000 0.0000
1709308747.3250 0 0.000 0.000 0.0000
1709308747.3332 0 0.000 0.000 0.0000
1709308747.3408 0 0.000 0.000 0.0000
1709308747.3489 0 0.000 0.000 0.0000
1709308747.3571 0 0.000 0.000 0.0000
1709308747.3649 0 0.000 0.000 0.0000
1709308747.3727 0 0.000 0.000 0.0000
1709308747.3808 0 0.000 0.000 0.0000
1709308747.3885 0 0.000 0.000 0.0000
1709308747.3969 0 0.000 0.000 0.0000
1709308747.4052 0 0.000 0.000 0.0000
1709308747.4130 0 0.000 0.000 0.0000
1709308747.4218 0 0.000 0.000 0.0000
1709308747.4288 0 0.000 0.000 0.0000
1709308747.4366 0 0.000 0.000 0.0000
1709308747.4447 0 0.000 0.000 0.0000
1709308747.4530 0 0.000 0.000 0.0000
1709308747.4603 0 0.000 0.000 0.0000
1709308747.4686 0 0.000 0.000 0.0000
1709308747.4764 0 0.000 0.000 0.0000
1709308747.4842 0 0.000 0.000 0.0000
1709308747.4927 0 0.000 0.000 0.0000
1709308747.5010 0 0.000 0.000 0.0000
1709308747.5088 0 0.000 0.000 0.0000
1709308747.5169 0 0.000 0.000 0.0000
1709308747.5248 0 0.000 0.000 0.0000
1709308747.5323 0 0.000 0.000 0.0000
1709308747.5410 0 0.000 0.000 0.0000
1709308747.5491 0 0.000 0.000 0.0000
1709308747.5569 0 0.000 0.000 0.0000
1709308747.5649 0 0.000 0.000 0.0000
1709308747.5726 0 0.000 0.000 0.0000
1709308747.5803 0 0.000 0.000 0.0000
1709308747.5886 0 0.000 0.000 0.0000
1709308747.5968 0 0.000 0.000 0.0000
1709308747.6054 0 0.000 0.000 0.0000
1709308747.6125 0 0.000 0.000 0.0000
1709308747.6213 0 0.000 0.000 0.0000
1709308747.6290 0 0.000 0.000 0.0000
1709308747.6371 0 0.000 0.000 0.0000
1709308747.6442 0 0.000 0.000 0.0000
1709308747.6527 0 0.000 0.000 0.0000
1709308747.6608 0 0.000 0.000 0.0000
1709308747.6691 0 0.000 0.000 0.0000
1709308747.6765 0 0.000 0.000 0.0000
1709308747.6847 0 0.000 0.000 0.0000
1709308747.6929 0 0.000 0.000 0.0000
1709308747.7003 0 0.000 0.000 0.0000
1709308747.7085 0 0.000 0.000 0.0000
1709308747.7166 0 0.000 0.000 0.0000
1709308747.7250 0 0.000 0.000 0.0000
