% Edge sensor logfile log_20240301_170759.362/log_edge.txt
% 	Calib white 198 345 561 652 714 726 681 594
% 	Calib black 106 125 123 105 109 117 111 105
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709309280.1056 1 -0.039 -0.050 0.0114
1709309280.1143 1 -0.038 -0.052 0.0135
1709309280.1227 1 -0.039 -0.051 0.0121
1709309280.1301 1 -0.038 -0.051 0.0126
1709309280.1382 1 -0.038 -0.051 0.0130
1709309280.1459 1 -0.039 -0.050 0.0114
1709309280.1543 1 -0.039 -0.050 0.0114
1709309280.1619 1 -0.038 -0.052 0.0146
1709309280.1703 1 -0.039 -0.050 0.0120
1709309280.1778 1 -0.038 -0.051 0.0124
1709309280.1861 1 -0.038 -0.051 0.0132
1709309280.1937 1 -0.038 -0.052 0.0141
1709309280.2022 1 -0.039 -0.050 0.0112
1709309280.2099 1 -0.039 -0.050 0.0115
1709309280.2179 1 -0.038 -0.051 0.0133
1709309280.2265 1 -0.038 -0.051 0.0132
1709309280.2347 1 -0.038 -0.051 0.0124
1709309280.2423 1 -0.038 -0.051 0.0128
1709309280.2496 1 -0.038 -0.051 0.0126
1709309280.2582 1 -0.039 -0.051 0.0122
1709309280.2658 1 -0.038 -0.052 0.0144
1709309280.2742 1 -0.039 -0.050 0.0117
1709309280.2819 1 -0.039 -0.050 0.0115
1709309280.2902 1 -0.038 -0.052 0.0142
1709309280.2977 1 -0.038 -0.050 0.0121
1709309280.3061 1 -0.039 -0.050 0.0114
1709309280.3137 1 -0.038 -0.052 0.0141
1709309280.3222 1 -0.038 -0.051 0.0124
1709309280.3298 1 -0.038 -0.051 0.0122
1709309280.3381 1 -0.038 -0.052 0.0141
1709309280.3464 1 -0.039 -0.051 0.0120
1709309280.3539 1 -0.038 -0.051 0.0133
1709309280.3618 1 -0.038 -0.052 0.0137
1709309280.3703 1 -0.039 -0.050 0.0114
1709309280.3778 1 -0.039 -0.050 0.0119
1709309280.3861 1 -0.038 -0.051 0.0123
1709309280.3944 1 -0.038 -0.052 0.0142
1709309280.4020 1 -0.038 -0.051 0.0126
1709309280.4096 1 -0.039 -0.050 0.0114
1709309280.4180 1 -0.038 -0.052 0.0138
1709309280.4263 1 -0.039 -0.050 0.0118
1709309280.4345 1 -0.039 -0.051 0.0120
1709309280.4417 1 -0.038 -0.052 0.0147
1709309280.4503 1 -0.039 -0.050 0.0113
1709309280.4578 1 -0.038 -0.050 0.0120
1709309280.4663 1 -0.038 -0.052 0.0138
1709309280.4738 1 -0.038 -0.051 0.0128
1709309280.4822 1 -0.038 -0.051 0.0122
1709309280.4903 1 -0.038 -0.052 0.0140
1709309280.4981 1 -0.039 -0.050 0.0119
1709309280.5057 1 -0.038 -0.051 0.0131
1709309280.5141 1 -0.038 -0.052 0.0136
1709309280.5217 1 -0.039 -0.051 0.0117
1709309280.5302 1 -0.038 -0.051 0.0122
1709309280.5382 1 -0.038 -0.052 0.0144
1709309280.5457 1 -0.038 -0.050 0.0118
1709309280.5544 1 -0.039 -0.050 0.0115
1709309280.5618 1 -0.038 -0.052 0.0142
1709309280.5705 1 -0.038 -0.051 0.0124
1709309280.5779 1 -0.039 -0.050 0.0115
1709309280.5861 1 -0.039 -0.050 0.0110
1709309280.5938 1 -0.038 -0.052 0.0140
1709309280.6016 1 -0.038 -0.051 0.0132
1709309280.6101 1 -0.038 -0.051 0.0124
1709309280.6176 1 -0.038 -0.051 0.0130
1709309280.6265 1 -0.038 -0.051 0.0122
1709309280.6336 1 -0.038 -0.051 0.0125
1709309280.6425 1 -0.038 -0.052 0.0135
1709309280.6502 1 -0.038 -0.051 0.0127
1709309280.6577 1 -0.038 -0.050 0.0119
1709309280.6663 1 -0.038 -0.052 0.0144
1709309280.6740 1 -0.038 -0.051 0.0121
1709309280.6825 1 -0.039 -0.050 0.0118
1709309280.6899 1 -0.038 -0.053 0.0150
1709309280.6986 1 -0.038 -0.051 0.0128
1709309280.7070 1 -0.039 -0.050 0.0114
1709309280.7147 1 -0.038 -0.052 0.0141
1709309280.7226 1 -0.038 -0.051 0.0124
1709309280.7300 1 -0.038 -0.051 0.0125
1709309280.7384 1 -0.038 -0.052 0.0138
1709309280.7460 1 -0.039 -0.051 0.0121
1709309280.7544 1 -0.038 -0.051 0.0130
1709309280.7624 1 -0.038 -0.052 0.0138
1709309280.7704 1 -0.039 -0.050 0.0116
1709309280.7779 1 -0.038 -0.051 0.0127
1709309280.7862 1 -0.039 -0.050 0.0116
1709309280.7940 1 -0.038 -0.052 0.0137
1709309280.8024 1 -0.039 -0.050 0.0110
1709309280.8101 1 -0.038 -0.050 0.0119
1709309280.8178 1 -0.037 -0.052 0.0148
1709309280.8263 1 -0.039 -0.050 0.0115
1709309280.8336 1 -0.039 -0.050 0.0111
1709309280.8423 1 -0.038 -0.052 0.0140
1709309280.8497 1 -0.038 -0.052 0.0134
1709309280.8585 1 -0.038 -0.051 0.0125
1709309280.8661 1 -0.038 -0.052 0.0134
1709309280.8746 1 -0.038 -0.051 0.0124
1709309280.8824 1 -0.038 -0.051 0.0125
1709309280.8897 1 -0.038 -0.052 0.0142
1709309280.8994 1 -0.038 -0.051 0.0126
1709309280.9058 1 -0.039 -0.050 0.0116
1709309280.9137 1 -0.038 -0.052 0.0138
1709309280.9218 1 -0.038 -0.051 0.0125
1709309280.9297 1 -0.039 -0.050 0.0112
1709309280.9383 1 -0.038 -0.052 0.0139
1709309280.9457 1 -0.038 -0.051 0.0132
1709309280.9544 1 -0.039 -0.050 0.0115
1709309280.9619 1 -0.038 -0.052 0.0138
1709309280.9704 1 -0.038 -0.051 0.0126
1709309280.9777 1 -0.038 -0.051 0.0122
1709309280.9859 1 -0.038 -0.051 0.0125
1709309280.9943 1 -0.038 -0.051 0.0132
1709309281.0018 1 -0.039 -0.051 0.0121
1709309281.0104 1 -0.039 -0.050 0.0117
1709309281.0177 1 -0.038 -0.051 0.0127
1709309281.0262 1 -0.038 -0.051 0.0133
1709309281.0343 1 -0.039 -0.050 0.0117
1709309281.0417 1 -0.038 -0.051 0.0132
1709309281.0504 1 -0.039 -0.050 0.0112
1709309281.0579 1 -0.038 -0.051 0.0124
1709309281.0672 1 -0.038 -0.052 0.0142
1709309281.0737 1 -0.038 -0.051 0.0126
1709309281.0823 1 -0.039 -0.050 0.0110
1709309281.0903 1 -0.038 -0.052 0.0141
1709309281.0978 1 -0.038 -0.051 0.0128
1709309281.1066 1 -0.039 -0.051 0.0119
1709309281.1139 1 -0.038 -0.052 0.0133
1709309281.1226 1 -0.039 -0.050 0.0116
1709309281.1302 1 -0.038 -0.051 0.0130
1709309281.1383 1 -0.038 -0.052 0.0142
1709309281.1458 1 -0.038 -0.050 0.0117
1709309281.1545 1 -0.038 -0.051 0.0128
1709309281.1617 1 -0.038 -0.052 0.0141
1709309281.1706 1 -0.038 -0.051 0.0125
1709309281.1782 1 -0.039 -0.050 0.0115
1709309281.1867 1 -0.039 -0.051 0.0119
1709309281.1942 1 -0.038 -0.052 0.0144
1709309281.2026 1 -0.038 -0.050 0.0117
1709309281.2100 1 -0.039 -0.050 0.0106
1709309281.2186 1 -0.038 -0.053 0.0149
1709309281.2262 1 -0.038 -0.051 0.0123
1709309281.2343 1 -0.038 -0.050 0.0118
1709309281.2420 1 -0.038 -0.051 0.0130
1709309281.2498 1 -0.038 -0.051 0.0124
1709309281.2583 1 -0.038 -0.051 0.0129
1709309281.2658 1 -0.038 -0.051 0.0130
1709309281.2744 1 -0.038 -0.051 0.0122
1709309281.2818 1 -0.038 -0.051 0.0131
1709309281.2901 1 -0.038 -0.051 0.0132
1709309281.2984 1 -0.039 -0.051 0.0119
1709309281.3058 1 -0.038 -0.051 0.0130
1709309281.3144 1 -0.038 -0.052 0.0144
1709309281.3224 1 -0.038 -0.051 0.0123
1709309281.3298 1 -0.039 -0.050 0.0109
1709309281.3378 1 -0.038 -0.052 0.0137
1709309281.3464 1 -0.038 -0.051 0.0127
1709309281.3538 1 -0.039 -0.050 0.0116
1709309281.3625 1 -0.038 -0.052 0.0142
1709309281.3701 1 -0.038 -0.051 0.0127
1709309281.3777 1 -0.039 -0.050 0.0112
1709309281.3857 1 -0.038 -0.051 0.0127
1709309281.3943 1 -0.038 -0.051 0.0135
1709309281.4017 1 -0.038 -0.051 0.0125
1709309281.4103 1 -0.038 -0.051 0.0129
1709309281.4179 1 -0.038 -0.051 0.0130
1709309281.4270 1 -0.039 -0.050 0.0118
1709309281.4341 1 -0.038 -0.051 0.0127
1709309281.4416 1 -0.038 -0.052 0.0145
1709309281.4501 1 -0.038 -0.051 0.0122
1709309281.4578 1 -0.038 -0.050 0.0117
1709309281.4657 1 -0.038 -0.052 0.0143
1709309281.4740 1 -0.038 -0.051 0.0131
1709309281.4827 1 -0.038 -0.051 0.0122
1709309281.4899 1 -0.038 -0.051 0.0129
1709309281.4983 1 -0.038 -0.051 0.0127
1709309281.5059 1 -0.038 -0.051 0.0122
1709309281.5145 1 -0.038 -0.052 0.0135
1709309281.5217 1 -0.039 -0.050 0.0112
1709309281.5303 1 -0.039 -0.050 0.0117
1709309281.5387 1 -0.038 -0.052 0.0141
1709309281.5461 1 -0.039 -0.050 0.0115
1709309281.5537 1 -0.039 -0.050 0.0116
1709309281.5632 1 -0.038 -0.052 0.0137
1709309281.5705 1 -0.039 -0.050 0.0112
1709309281.5780 1 -0.038 -0.050 0.0120
1709309281.5862 1 -0.038 -0.050 0.0120
1709309281.5946 1 -0.038 -0.052 0.0145
1709309281.6022 1 -0.039 -0.050 0.0117
1709309281.6105 1 -0.039 -0.050 0.0117
1709309281.6183 1 -0.038 -0.052 0.0141
1709309281.6259 1 -0.038 -0.050 0.0122
1709309281.6342 1 -0.038 -0.051 0.0122
1709309281.6417 1 -0.038 -0.051 0.0131
1709309281.6505 1 -0.038 -0.050 0.0118
1709309281.6579 1 -0.038 -0.052 0.0135
1709309281.6663 1 -0.038 -0.051 0.0133
1709309281.6739 1 -0.039 -0.050 0.0115
1709309281.6817 1 -0.038 -0.051 0.0124
1709309281.6898 1 -0.038 -0.052 0.0138
1709309281.6982 1 -0.038 -0.051 0.0125
1709309281.7058 1 -0.039 -0.050 0.0115
1709309281.7143 1 -0.038 -0.051 0.0133
1709309281.7219 1 -0.038 -0.051 0.0127
1709309281.7297 1 -0.039 -0.050 0.0118
1709309281.7382 1 -0.038 -0.051 0.0131
1709309281.7466 1 -0.039 -0.050 0.0117
1709309281.7543 1 -0.038 -0.051 0.0125
1709309281.7617 1 -0.038 -0.052 0.0143
1709309281.7703 1 -0.039 -0.051 0.0119
1709309281.7780 1 -0.038 -0.050 0.0118
1709309281.7861 1 -0.038 -0.051 0.0132
1709309281.7945 1 -0.038 -0.051 0.0132
1709309281.8020 1 -0.038 -0.051 0.0128
1709309281.8105 1 -0.039 -0.050 0.0119
1709309281.8182 1 -0.038 -0.052 0.0143
1709309281.8257 1 -0.039 -0.050 0.0107
1709309281.8346 1 -0.039 -0.051 0.0120
1709309281.8422 1 -0.038 -0.052 0.0138
1709309281.8498 1 -0.039 -0.051 0.0119
1709309281.8582 1 -0.039 -0.050 0.0113
1709309281.8658 1 -0.038 -0.052 0.0136
1709309281.8744 1 -0.039 -0.051 0.0121
1709309281.8827 1 -0.039 -0.050 0.0117
1709309281.8898 1 -0.038 -0.052 0.0139
1709309281.8984 1 -0.038 -0.051 0.0125
1709309281.9058 1 -0.038 -0.051 0.0131
1709309281.9144 1 -0.038 -0.052 0.0140
1709309281.9226 1 -0.038 -0.051 0.0123
1709309281.9301 1 -0.038 -0.051 0.0128
1709309281.9383 1 -0.038 -0.052 0.0140
1709309281.9458 1 -0.039 -0.050 0.0113
1709309281.9543 1 -0.039 -0.050 0.0119
1709309281.9619 1 -0.038 -0.051 0.0132
1709309281.9704 1 -0.038 -0.052 0.0135
1709309281.9778 1 -0.039 -0.050 0.0117
1709309281.9861 1 -0.039 -0.050 0.0117
1709309281.9947 1 -0.038 -0.052 0.0140
1709309282.0024 1 -0.039 -0.050 0.0116
1709309282.0103 1 -0.038 -0.051 0.0122
1709309282.0177 1 -0.038 -0.051 0.0132
1709309282.0262 1 -0.039 -0.051 0.0121
1709309282.0344 1 -0.038 -0.050 0.0120
1709309282.0421 1 -0.038 -0.052 0.0139
1709309282.0506 1 -0.039 -0.050 0.0106
1709309282.0579 1 -0.038 -0.051 0.0132
1709309282.0665 1 -0.038 -0.052 0.0141
1709309282.0739 1 -0.038 -0.051 0.0121
1709309282.0826 1 -0.039 -0.050 0.0119
1709309282.0898 1 -0.038 -0.051 0.0133
1709309282.0983 1 -0.039 -0.051 0.0122
1709309282.1067 1 -0.039 -0.050 0.0114
1709309282.1143 1 -0.038 -0.052 0.0137
1709309282.1227 1 -0.039 -0.051 0.0122
1709309282.1303 1 -0.039 -0.050 0.0113
1709309282.1385 1 -0.038 -0.052 0.0139
1709309282.1460 1 -0.038 -0.051 0.0129
1709309282.1544 1 -0.039 -0.050 0.0117
1709309282.1620 1 -0.038 -0.052 0.0138
1709309282.1704 1 -0.038 -0.050 0.0118
1709309282.1781 1 -0.039 -0.051 0.0121
1709309282.1863 1 -0.038 -0.051 0.0132
1709309282.1946 1 -0.038 -0.052 0.0140
1709309282.2021 1 -0.039 -0.050 0.0106
1709309282.2107 1 -0.038 -0.051 0.0125
1709309282.2180 1 -0.038 -0.052 0.0137
1709309282.2266 1 -0.039 -0.050 0.0119
1709309282.2347 1 -0.039 -0.050 0.0116
1709309282.2420 1 -0.038 -0.052 0.0144
1709309282.2506 1 -0.038 -0.051 0.0132
1709309282.2582 1 -0.039 -0.050 0.0115
1709309282.2666 1 -0.038 -0.051 0.0133
1709309282.2742 1 -0.039 -0.051 0.0122
1709309282.2828 1 -0.039 -0.051 0.0124
1709309282.2898 1 -0.038 -0.052 0.0138
1709309282.2984 1 -0.039 -0.050 0.0114
1709309282.3061 1 -0.039 -0.050 0.0116
1709309282.3146 1 -0.038 -0.051 0.0132
1709309282.3222 1 -0.038 -0.051 0.0122
1709309282.3306 1 -0.038 -0.051 0.0123
1709309282.3387 1 -0.038 -0.052 0.0134
1709309282.3462 1 -0.039 -0.050 0.0118
1709309282.3538 1 -0.038 -0.051 0.0128
1709309282.3623 1 -0.038 -0.051 0.0133
1709309282.3699 1 -0.038 -0.051 0.0122
1709309282.3783 1 -0.039 -0.050 0.0113
1709309282.3863 1 -0.039 -0.050 0.0118
1709309282.3938 1 -0.038 -0.052 0.0138
1709309282.4024 1 -0.039 -0.051 0.0124
1709309282.4098 1 -0.038 -0.051 0.0126
1709309282.4183 1 -0.038 -0.052 0.0132
1709309282.4266 1 -0.039 -0.050 0.0116
1709309282.4347 1 -0.038 -0.050 0.0120
1709309282.4423 1 -0.038 -0.051 0.0130
1709309282.4499 1 -0.039 -0.050 0.0106
1709309282.4583 1 -0.038 -0.051 0.0128
1709309282.4667 1 -0.038 -0.051 0.0124
1709309282.4742 1 -0.038 -0.051 0.0122
1709309282.4826 1 -0.039 -0.050 0.0115
1709309282.4897 1 -0.038 -0.051 0.0135
1709309282.4984 1 -0.039 -0.051 0.0124
1709309282.5057 1 -0.039 -0.050 0.0113
1709309282.5141 1 -0.038 -0.051 0.0132
1709309282.5217 1 -0.038 -0.051 0.0124
1709309282.5301 1 -0.038 -0.051 0.0129
1709309282.5383 1 -0.038 -0.052 0.0142
1709309282.5459 1 -0.039 -0.050 0.0114
1709309282.5541 1 -0.039 -0.050 0.0112
1709309282.5617 1 -0.038 -0.052 0.0140
1709309282.5703 1 -0.039 -0.050 0.0113
1709309282.5787 1 -0.039 -0.050 0.0112
1709309282.5858 1 -0.038 -0.051 0.0127
1709309282.5944 1 -0.038 -0.052 0.0142
1709309282.6026 1 -0.038 -0.051 0.0123
1709309282.6101 1 -0.039 -0.050 0.0114
1709309282.6187 1 -0.038 -0.052 0.0142
1709309282.6260 1 -0.038 -0.050 0.0120
1709309282.6343 1 -0.039 -0.050 0.0115
1709309282.6427 1 -0.038 -0.052 0.0145
1709309282.6501 1 -0.038 -0.051 0.0127
1709309282.6577 1 -0.039 -0.051 0.0119
1709309282.6663 1 -0.038 -0.052 0.0143
1709309282.6737 1 -0.039 -0.050 0.0119
1709309282.6822 1 -0.038 -0.051 0.0121
1709309282.6906 1 -0.038 -0.052 0.0139
1709309282.6980 1 -0.039 -0.050 0.0116
1709309282.7067 1 -0.038 -0.051 0.0124
1709309282.7142 1 -0.037 -0.053 0.0152
1709309282.7227 1 -0.039 -0.050 0.0112
1709309282.7302 1 -0.039 -0.051 0.0119
1709309282.7386 1 -0.038 -0.052 0.0140
1709309282.7462 1 -0.038 -0.051 0.0122
1709309282.7538 1 -0.039 -0.051 0.0120
1709309282.7626 1 -0.038 -0.051 0.0127
1709309282.7700 1 -0.038 -0.051 0.0123
1709309282.7786 1 -0.039 -0.050 0.0116
1709309282.7859 1 -0.039 -0.050 0.0118
1709309282.7944 1 -0.038 -0.052 0.0140
1709309282.8022 1 -0.039 -0.050 0.0116
1709309282.8097 1 -0.038 -0.051 0.0133
1709309282.8182 1 -0.038 -0.052 0.0140
1709309282.8258 1 -0.039 -0.050 0.0110
1709309282.8342 1 -0.038 -0.051 0.0132
1709309282.8416 1 -0.038 -0.052 0.0136
1709309282.8503 1 -0.039 -0.050 0.0117
1709309282.8580 1 -0.038 -0.051 0.0126
1709309282.8664 1 -0.038 -0.052 0.0139
1709309282.8738 1 -0.038 -0.051 0.0122
1709309282.8824 1 -0.039 -0.050 0.0113
1709309282.8904 1 -0.038 -0.051 0.0132
1709309282.8979 1 -0.039 -0.050 0.0114
1709309282.9066 1 -0.038 -0.051 0.0126
1709309282.9137 1 -0.038 -0.052 0.0135
1709309282.9220 1 -0.039 -0.050 0.0115
1709309282.9306 1 -0.038 -0.051 0.0122
1709309282.9386 1 -0.038 -0.052 0.0140
1709309282.9462 1 -0.039 -0.051 0.0120
1709309282.9538 1 -0.039 -0.051 0.0119
1709309282.9621 1 -0.038 -0.053 0.0151
1709309282.9697 1 -0.039 -0.050 0.0116
1709309282.9784 1 -0.039 -0.050 0.0112
1709309282.9864 1 -0.038 -0.051 0.0124
1709309282.9940 1 -0.038 -0.052 0.0146
1709309283.0026 1 -0.039 -0.050 0.0113
1709309283.0106 1 -0.039 -0.050 0.0118
1709309283.0177 1 -0.038 -0.052 0.0138
1709309283.0268 1 -0.039 -0.051 0.0120
1709309283.0345 1 -0.038 -0.051 0.0121
1709309283.0421 1 -0.038 -0.052 0.0136
1709309283.0509 1 -0.039 -0.050 0.0113
1709309283.0584 1 -0.038 -0.051 0.0121
1709309283.0662 1 -0.038 -0.052 0.0143
1709309283.0752 1 -0.039 -0.050 0.0110
1709309283.0825 1 -0.038 -0.051 0.0122
1709309283.0906 1 -0.038 -0.052 0.0148
1709309283.0991 1 -0.038 -0.051 0.0123
1709309283.1066 1 -0.039 -0.051 0.0120
1709309283.1141 1 -0.038 -0.052 0.0138
1709309283.1217 1 -0.038 -0.051 0.0125
1709309283.1301 1 -0.038 -0.051 0.0122
1709309283.1383 1 -0.038 -0.051 0.0130
1709309283.1460 1 -0.039 -0.050 0.0116
1709309283.1545 1 -0.038 -0.051 0.0128
1709309283.1622 1 -0.038 -0.052 0.0139
1709309283.1700 1 -0.038 -0.051 0.0126
1709309283.1784 1 -0.039 -0.051 0.0123
1709309283.1866 1 -0.039 -0.050 0.0115
1709309283.1942 1 -0.038 -0.051 0.0127
1709309283.2017 1 -0.039 -0.050 0.0107
1709309283.2105 1 -0.038 -0.051 0.0129
1709309283.2181 1 -0.038 -0.052 0.0144
1709309283.2266 1 -0.039 -0.049 0.0103
1709309283.2340 1 -0.039 -0.051 0.0125
1709309283.2419 1 -0.038 -0.051 0.0134
1709309283.2504 1 -0.039 -0.049 0.0103
1709309283.2582 1 -0.038 -0.051 0.0122
1709309283.2659 1 -0.038 -0.051 0.0136
1709309283.2742 1 -0.038 -0.051 0.0122
1709309283.2819 1 -0.039 -0.050 0.0118
1709309283.2904 1 -0.038 -0.051 0.0132
1709309283.2979 1 -0.038 -0.051 0.0122
1709309283.3067 1 -0.038 -0.051 0.0128
1709309283.3143 1 -0.038 -0.052 0.0139
1709309283.3217 1 -0.039 -0.050 0.0111
1709309283.3304 1 -0.038 -0.051 0.0123
1709309283.3378 1 -0.038 -0.052 0.0144
1709309283.3463 1 -0.039 -0.050 0.0114
1709309283.3539 1 -0.039 -0.050 0.0115
1709309283.3625 1 -0.038 -0.052 0.0145
1709309283.3699 1 -0.038 -0.051 0.0127
1709309283.3787 1 -0.039 -0.050 0.0115
1709309283.3862 1 -0.039 -0.051 0.0120
1709309283.3938 1 -0.038 -0.051 0.0135
1709309283.4025 1 -0.039 -0.051 0.0121
1709309283.4101 1 -0.038 -0.050 0.0120
1709309283.4185 1 -0.038 -0.052 0.0134
1709309283.4258 1 -0.039 -0.051 0.0120
1709309283.4341 1 -0.038 -0.050 0.0121
1709309283.4426 1 -0.038 -0.052 0.0144
1709309283.4501 1 -0.039 -0.050 0.0116
1709309283.4586 1 -0.039 -0.050 0.0115
1709309283.4660 1 -0.038 -0.052 0.0142
1709309283.4746 1 -0.039 -0.050 0.0107
1709309283.4822 1 -0.038 -0.051 0.0128
1709309283.4902 1 -0.038 -0.052 0.0144
1709309283.4986 1 -0.039 -0.050 0.0117
1709309283.5065 1 -0.039 -0.050 0.0110
1709309283.5140 1 -0.038 -0.052 0.0138
1709309283.5217 1 -0.039 -0.050 0.0111
1709309283.5303 1 -0.038 -0.051 0.0124
1709309283.5383 1 -0.038 -0.051 0.0132
1709309283.5457 1 -0.039 -0.050 0.0114
1709309283.5543 1 -0.038 -0.051 0.0127
1709309283.5617 1 -0.038 -0.051 0.0131
1709309283.5703 1 -0.039 -0.050 0.0118
1709309283.5783 1 -0.039 -0.050 0.0109
1709309283.5867 1 -0.038 -0.051 0.0124
1709309283.5943 1 -0.038 -0.052 0.0142
1709309283.6020 1 -0.039 -0.049 0.0103
1709309283.6106 1 -0.038 -0.051 0.0126
1709309283.6183 1 -0.038 -0.052 0.0141
1709309283.6260 1 -0.039 -0.050 0.0105
1709309283.6340 1 -0.039 -0.051 0.0119
1709309283.6417 1 -0.038 -0.051 0.0133
1709309283.6506 1 -0.038 -0.051 0.0124
1709309283.6581 1 -0.038 -0.050 0.0121
1709309283.6657 1 -0.038 -0.052 0.0134
1709309283.6745 1 -0.039 -0.050 0.0113
1709309283.6818 1 -0.038 -0.051 0.0121
1709309283.6905 1 -0.038 -0.051 0.0129
1709309283.6982 1 -0.039 -0.050 0.0109
1709309283.7057 1 -0.038 -0.051 0.0126
1709309283.7143 1 -0.038 -0.053 0.0149
1709309283.7229 1 -0.039 -0.050 0.0114
1709309283.7305 1 -0.039 -0.050 0.0111
1709309283.7379 1 -0.038 -0.052 0.0145
1709309283.7465 1 -0.039 -0.050 0.0111
1709309283.7540 1 -0.039 -0.050 0.0113
1709309283.7617 1 -0.038 -0.052 0.0137
1709309283.7704 1 -0.038 -0.051 0.0123
1709309283.7778 1 -0.039 -0.050 0.0111
1709309283.7860 1 -0.039 -0.050 0.0115
1709309283.7937 1 -0.038 -0.052 0.0136
1709309283.8021 1 -0.038 -0.051 0.0124
1709309283.8097 1 -0.038 -0.050 0.0118
1709309283.8183 1 -0.038 -0.051 0.0132
1709309283.8257 1 -0.039 -0.050 0.0107
1709309283.8339 1 -0.038 -0.051 0.0130
1709309283.8425 1 -0.038 -0.052 0.0136
1709309283.8499 1 -0.039 -0.050 0.0104
