% Edge sensor logfile log_20240301_171307.903/log_edge.txt
% 	Calib white 198 345 561 652 714 726 681 594
% 	Calib black 106 125 123 105 109 117 111 105
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709309589.2265 1 0.048 0.011 0.0369
1709309589.2353 1 0.048 0.011 0.0369
1709309589.2425 1 0.048 0.010 0.0379
1709309589.2507 1 0.048 0.010 0.0375
1709309589.2581 1 0.048 0.010 0.0376
1709309589.2663 1 0.048 0.010 0.0382
1709309589.2745 1 0.048 0.009 0.0386
1709309589.2822 1 0.048 0.009 0.0390
1709309589.2900 1 0.048 0.009 0.0388
1709309589.2982 1 0.048 0.009 0.0395
1709309589.3063 1 0.048 0.008 0.0397
1709309589.3137 1 0.048 0.008 0.0401
1709309589.3221 1 0.048 0.007 0.0406
1709309589.3301 1 0.048 0.008 0.0403
1709309589.3379 1 0.048 0.008 0.0402
1709309589.3460 1 0.048 0.007 0.0408
1709309589.3540 1 0.048 0.008 0.0404
1709309589.3627 1 0.048 0.008 0.0404
1709309589.3698 1 0.048 0.007 0.0405
1709309589.3786 1 0.048 0.007 0.0410
1709309589.3863 1 0.048 0.007 0.0411
1709309589.3944 1 0.048 0.007 0.0414
1709309589.4023 1 0.048 0.007 0.0415
1709309589.4105 1 0.048 0.006 0.0419
1709309589.4187 1 0.048 0.006 0.0421
1709309589.4266 1 0.048 0.006 0.0422
1709309589.4352 1 0.048 0.006 0.0424
1709309589.4424 1 0.048 0.005 0.0430
1709309589.4503 1 0.048 0.005 0.0428
1709309589.4577 1 0.048 0.005 0.0433
1709309589.4660 1 0.048 0.004 0.0443
1709309589.4746 1 0.048 0.004 0.0444
1709309589.4826 1 0.048 0.004 0.0441
1709309589.4904 1 0.047 0.004 0.0436
1709309589.4982 1 0.047 0.003 0.0437
1709309589.5060 1 0.047 0.003 0.0433
1709309589.5144 1 0.046 0.003 0.0428
1709309589.5221 1 0.046 0.003 0.0438
1709309589.5301 1 0.046 0.003 0.0429
1709309589.5378 1 0.045 0.003 0.0425
1709309589.5466 1 0.045 0.002 0.0430
1709309589.5539 1 0.045 0.002 0.0434
1709309589.5622 1 0.044 0.001 0.0424
1709309589.5703 1 0.044 0.000 0.0439
1709309589.5781 1 0.044 0.001 0.0432
1709309589.5863 1 0.042 0.000 0.0416
1709309589.5937 1 0.042 0.000 0.0422
1709309589.6021 1 0.040 -0.000 0.0402
1709309589.6105 1 0.039 -0.000 0.0388
1709309589.6183 1 0.038 -0.000 0.0386
1709309589.6258 1 0.037 -0.000 0.0373
1709309589.6348 1 0.036 -0.000 0.0368
1709309589.6417 1 0.034 -0.000 0.0347
1709309589.6500 1 0.034 -0.001 0.0344
1709309589.6581 1 0.034 -0.001 0.0351
1709309589.6658 1 0.034 -0.001 0.0346
1709309589.6740 1 0.032 -0.001 0.0334
1709309589.6823 1 0.032 -0.001 0.0330
1709309589.6903 1 0.031 -0.001 0.0321
1709309589.6979 1 0.031 -0.002 0.0325
1709309589.7061 1 0.030 -0.001 0.0313
1709309589.7139 1 0.030 -0.002 0.0317
1709309589.7222 1 0.030 -0.002 0.0323
1709309589.7307 1 0.029 -0.002 0.0315
1709309589.7387 1 0.029 -0.003 0.0315
1709309589.7460 1 0.029 -0.003 0.0323
1709309589.7544 1 0.029 -0.004 0.0330
1709309589.7616 1 0.029 -0.004 0.0329
1709309589.7703 1 0.028 -0.004 0.0325
1709309589.7786 1 0.028 -0.004 0.0316
1709309589.7860 1 0.027 -0.004 0.0315
1709309589.7953 1 0.027 -0.004 0.0312
1709309589.8025 1 0.027 -0.004 0.0312
1709309589.8097 1 0.027 -0.005 0.0316
1709309589.8180 1 0.027 -0.006 0.0327
1709309589.8263 1 0.027 -0.006 0.0323
1709309589.8347 1 0.026 -0.005 0.0314
1709309589.8420 1 0.027 -0.006 0.0328
1709309589.8503 1 0.026 -0.006 0.0321
1709309589.8582 1 0.026 -0.006 0.0322
1709309589.8665 1 0.026 -0.008 0.0342
1709309589.8738 1 0.026 -0.008 0.0338
1709309589.8816 1 0.027 -0.008 0.0347
1709309589.8898 1 0.026 -0.008 0.0345
1709309589.8982 1 0.027 -0.009 0.0355
1709309589.9059 1 0.026 -0.008 0.0347
1709309589.9143 1 0.027 -0.008 0.0347
1709309589.9226 1 0.026 -0.007 0.0338
1709309589.9305 1 0.026 -0.006 0.0322
1709309589.9379 1 0.026 -0.007 0.0324
1709309589.9463 1 0.026 -0.008 0.0336
1709309589.9540 1 0.025 -0.007 0.0319
1709309589.9623 1 0.026 -0.007 0.0323
1709309589.9707 1 0.026 -0.007 0.0328
1709309589.9786 1 0.026 -0.006 0.0325
1709309589.9860 1 0.026 -0.007 0.0327
1709309589.9943 1 0.026 -0.007 0.0336
1709309590.0023 1 0.026 -0.007 0.0327
1709309590.0096 1 0.026 -0.007 0.0331
1709309590.0181 1 0.027 -0.007 0.0335
1709309590.0261 1 0.026 -0.006 0.0327
1709309590.0351 1 0.026 -0.007 0.0334
1709309590.0423 1 0.027 -0.007 0.0341
1709309590.0497 1 0.027 -0.007 0.0341
1709309590.0578 1 0.027 -0.008 0.0350
1709309590.0659 1 0.027 -0.008 0.0350
1709309590.0736 1 0.027 -0.007 0.0341
1709309590.0821 1 0.027 -0.005 0.0326
1709309590.0898 1 0.027 -0.005 0.0314
1709309590.0977 1 0.027 -0.004 0.0312
1709309590.1061 1 0.026 -0.004 0.0302
1709309590.1142 1 0.027 -0.004 0.0303
1709309590.1221 1 0.027 -0.004 0.0309
1709309590.1303 1 0.027 -0.004 0.0311
1709309590.1382 1 0.028 -0.004 0.0316
1709309590.1462 1 0.028 -0.004 0.0325
1709309590.1564 1 0.028 -0.003 0.0314
1709309590.1619 1 0.028 -0.003 0.0318
1709309590.1704 1 0.029 -0.004 0.0326
1709309590.1780 1 0.029 -0.003 0.0325
1709309590.1860 1 0.030 -0.003 0.0327
1709309590.1947 1 0.031 -0.003 0.0338
1709309590.2018 1 0.030 -0.003 0.0335
1709309590.2102 1 0.031 -0.003 0.0337
1709309590.2184 1 0.032 -0.003 0.0354
1709309590.2259 1 0.032 -0.003 0.0352
1709309590.2349 1 0.033 -0.002 0.0347
1709309590.2420 1 0.033 -0.002 0.0352
1709309590.2503 1 0.033 -0.002 0.0348
1709309590.2585 1 0.034 -0.001 0.0355
1709309590.2663 1 0.035 -0.001 0.0364
1709309590.2746 1 0.035 -0.001 0.0352
1709309590.2818 1 0.036 -0.000 0.0365
1709309590.2907 1 0.036 -0.000 0.0361
1709309590.2981 1 0.037 -0.000 0.0373
1709309590.3065 1 0.036 0.000 0.0358
1709309590.3143 1 0.037 0.000 0.0365
1709309590.3225 1 0.040 0.000 0.0397
1709309590.3300 1 0.041 0.001 0.0405
1709309590.3382 1 0.043 0.002 0.0417
1709309590.3461 1 0.044 0.001 0.0428
1709309590.3546 1 0.044 0.002 0.0422
1709309590.3620 1 0.044 0.002 0.0417
1709309590.3707 1 0.045 0.003 0.0429
1709309590.3779 1 0.045 0.003 0.0422
1709309590.3865 1 0.046 0.002 0.0439
1709309590.3949 1 0.047 0.003 0.0442
1709309590.4017 1 0.047 0.003 0.0448
1709309590.4101 1 0.048 0.003 0.0454
1709309590.4180 1 0.048 0.003 0.0455
1709309590.4268 1 0.048 0.003 0.0445
1709309590.4358 1 0.047 0.003 0.0444
1709309590.4430 1 0.048 0.004 0.0443
1709309590.4504 1 0.048 0.004 0.0442
1709309590.4579 1 0.048 0.004 0.0441
1709309590.4658 1 0.048 0.004 0.0444
1709309590.4737 1 0.048 0.004 0.0440
1709309590.4817 1 0.048 0.004 0.0439
1709309590.4902 1 0.048 0.005 0.0432
1709309590.4987 1 0.048 0.005 0.0429
1709309590.5067 1 0.048 0.005 0.0425
1709309590.5150 1 0.048 0.005 0.0428
1709309590.5224 1 0.048 0.005 0.0427
1709309590.5306 1 0.048 0.005 0.0426
1709309590.5384 1 0.047 0.004 0.0431
1709309590.5457 1 0.048 0.004 0.0442
1709309590.5547 1 0.048 0.003 0.0445
1709309590.5618 1 0.048 0.003 0.0451
1709309590.5702 1 0.048 0.003 0.0453
1709309590.5783 1 0.048 0.003 0.0453
1709309590.5861 1 0.048 0.003 0.0449
1709309590.5947 1 0.048 0.003 0.0446
1709309590.6026 1 0.047 0.003 0.0444
1709309590.6099 1 0.047 0.003 0.0443
1709309590.6182 1 0.047 0.003 0.0441
1709309590.6262 1 0.046 0.003 0.0428
1709309590.6344 1 0.046 0.003 0.0429
1709309590.6417 1 0.045 0.003 0.0423
1709309590.6498 1 0.044 0.003 0.0414
1709309590.6581 1 0.044 0.003 0.0412
1709309590.6664 1 0.045 0.002 0.0425
1709309590.6745 1 0.044 0.002 0.0419
1709309590.6820 1 0.044 0.001 0.0425
1709309590.6898 1 0.043 0.001 0.0417
1709309590.6977 1 0.043 0.000 0.0426
1709309590.7060 1 0.040 0.000 0.0394
1709309590.7143 1 0.038 0.001 0.0374
1709309590.7224 1 0.039 0.000 0.0386
1709309590.7304 1 0.036 0.000 0.0362
1709309590.7381 1 0.036 -0.000 0.0367
1709309590.7460 1 0.036 -0.001 0.0372
1709309590.7542 1 0.035 -0.001 0.0357
1709309590.7619 1 0.035 -0.001 0.0365
1709309590.7701 1 0.035 -0.001 0.0360
1709309590.7779 1 0.034 -0.002 0.0355
1709309590.7861 1 0.034 -0.002 0.0357
1709309590.7943 1 0.034 -0.002 0.0355
1709309590.8026 1 0.032 -0.003 0.0348
1709309590.8098 1 0.032 -0.003 0.0344
1709309590.8179 1 0.032 -0.003 0.0355
1709309590.8265 1 0.032 -0.003 0.0350
1709309590.8354 1 0.031 -0.003 0.0337
1709309590.8424 1 0.031 -0.004 0.0343
1709309590.8507 1 0.030 -0.004 0.0341
1709309590.8582 1 0.030 -0.004 0.0342
1709309590.8659 1 0.030 -0.004 0.0347
1709309590.8751 1 0.029 -0.004 0.0334
1709309590.8826 1 0.029 -0.004 0.0333
1709309590.8901 1 0.029 -0.005 0.0337
1709309590.8986 1 0.029 -0.005 0.0341
1709309590.9058 1 0.029 -0.005 0.0340
1709309590.9147 1 0.028 -0.005 0.0336
1709309590.9220 1 0.028 -0.006 0.0343
1709309590.9307 1 0.028 -0.006 0.0338
1709309590.9383 1 0.028 -0.006 0.0332
1709309590.9467 1 0.028 -0.006 0.0344
1709309590.9539 1 0.028 -0.007 0.0345
1709309590.9617 1 0.027 -0.006 0.0334
1709309590.9707 1 0.027 -0.006 0.0337
1709309590.9779 1 0.027 -0.006 0.0326
1709309590.9864 1 0.026 -0.006 0.0320
1709309590.9946 1 0.026 -0.006 0.0328
1709309591.0019 1 0.025 -0.005 0.0305
1709309591.0107 1 0.025 -0.006 0.0313
1709309591.0179 1 0.026 -0.006 0.0318
1709309591.0266 1 0.025 -0.006 0.0310
1709309591.0352 1 0.026 -0.006 0.0321
1709309591.0425 1 0.026 -0.007 0.0333
1709309591.0498 1 0.026 -0.006 0.0328
1709309591.0586 1 0.026 -0.007 0.0326
1709309591.0661 1 0.026 -0.006 0.0325
1709309591.0746 1 0.025 -0.006 0.0304
1709309591.0825 1 0.025 -0.005 0.0306
1709309591.0904 1 0.025 -0.005 0.0305
1709309591.0977 1 0.026 -0.006 0.0319
1709309591.1065 1 0.026 -0.005 0.0314
1709309591.1139 1 0.027 -0.005 0.0324
1709309591.1224 1 0.027 -0.005 0.0329
1709309591.1303 1 0.027 -0.005 0.0324
1709309591.1378 1 0.028 -0.005 0.0335
1709309591.1460 1 0.028 -0.005 0.0337
1709309591.1538 1 0.028 -0.005 0.0329
1709309591.1620 1 0.029 -0.004 0.0332
1709309591.1703 1 0.029 -0.004 0.0335
1709309591.1779 1 0.030 -0.004 0.0338
1709309591.1858 1 0.030 -0.004 0.0338
1709309591.1939 1 0.031 -0.003 0.0343
1709309591.2017 1 0.031 -0.003 0.0343
1709309591.2100 1 0.031 -0.003 0.0339
1709309591.2183 1 0.032 -0.003 0.0344
1709309591.2261 1 0.032 -0.002 0.0341
1709309591.2366 1 0.032 -0.002 0.0339
1709309591.2427 1 0.033 -0.002 0.0351
1709309591.2497 1 0.033 -0.002 0.0345
1709309591.2580 1 0.033 -0.002 0.0344
1709309591.2662 1 0.034 -0.002 0.0357
1709309591.2741 1 0.034 -0.001 0.0353
1709309591.2821 1 0.034 -0.001 0.0356
1709309591.2899 1 0.034 -0.001 0.0352
1709309591.2981 1 0.035 -0.001 0.0359
1709309591.3065 1 0.035 -0.001 0.0361
1709309591.3147 1 0.037 -0.000 0.0372
1709309591.3224 1 0.038 -0.001 0.0390
1709309591.3303 1 0.038 -0.001 0.0387
1709309591.3381 1 0.040 -0.000 0.0406
1709309591.3458 1 0.044 -0.000 0.0438
1709309591.3539 1 0.044 -0.000 0.0438
1709309591.3621 1 0.045 0.000 0.0447
1709309591.3697 1 0.046 0.000 0.0454
1709309591.3778 1 0.045 0.001 0.0440
1709309591.3866 1 0.046 0.001 0.0444
1709309591.3943 1 0.046 0.001 0.0454
1709309591.4017 1 0.045 0.001 0.0435
1709309591.4098 1 0.046 0.001 0.0453
1709309591.4178 1 0.047 0.001 0.0452
1709309591.4260 1 0.046 0.002 0.0441
1709309591.4349 1 0.046 0.002 0.0439
1709309591.4427 1 0.046 0.002 0.0443
1709309591.4499 1 0.046 0.003 0.0436
1709309591.4582 1 0.047 0.002 0.0448
1709309591.4666 1 0.047 0.003 0.0442
1709309591.4739 1 0.047 0.003 0.0438
1709309591.4825 1 0.047 0.003 0.0435
1709309591.4897 1 0.047 0.003 0.0443
1709309591.4979 1 0.048 0.003 0.0450
1709309591.5059 1 0.047 0.003 0.0441
1709309591.5147 1 0.048 0.003 0.0453
1709309591.5218 1 0.048 0.002 0.0456
1709309591.5300 1 0.048 0.003 0.0449
1709309591.5384 1 0.048 0.003 0.0451
1709309591.5465 1 0.048 0.002 0.0458
1709309591.5546 1 0.048 0.002 0.0459
1709309591.5625 1 0.048 0.002 0.0461
1709309591.5699 1 0.048 0.002 0.0464
1709309591.5777 1 0.048 0.002 0.0460
1709309591.5866 1 0.048 0.002 0.0462
1709309591.5947 1 0.048 0.002 0.0462
1709309591.6020 1 0.048 0.002 0.0465
1709309591.6102 1 0.048 0.001 0.0467
1709309591.6178 1 0.048 0.001 0.0474
1709309591.6260 1 0.048 0.000 0.0477
1709309591.6344 1 0.048 0.001 0.0472
1709309591.6424 1 0.048 0.001 0.0470
1709309591.6506 1 0.046 0.002 0.0445
1709309591.6583 1 0.045 0.002 0.0439
1709309591.6660 1 0.045 0.001 0.0438
1709309591.6738 1 0.045 0.001 0.0436
1709309591.6824 1 0.045 0.001 0.0441
1709309591.6897 1 0.045 0.001 0.0444
1709309591.6980 1 0.044 0.001 0.0433
1709309591.7057 1 0.043 0.001 0.0420
1709309591.7143 1 0.044 0.001 0.0425
1709309591.7223 1 0.043 0.001 0.0423
1709309591.7298 1 0.040 0.001 0.0392
1709309591.7380 1 0.043 0.001 0.0419
1709309591.7457 1 0.043 0.001 0.0424
1709309591.7547 1 0.040 0.001 0.0387
1709309591.7620 1 0.040 0.000 0.0396
1709309591.7703 1 0.040 -0.000 0.0405
1709309591.7780 1 0.040 -0.000 0.0397
1709309591.7858 1 0.038 -0.000 0.0381
1709309591.7941 1 0.038 -0.001 0.0385
1709309591.8019 1 0.036 -0.000 0.0369
1709309591.8101 1 0.037 -0.001 0.0379
1709309591.8184 1 0.037 -0.001 0.0377
1709309591.8260 1 0.036 -0.001 0.0368
1709309591.8350 1 0.036 -0.001 0.0371
1709309591.8421 1 0.036 -0.001 0.0367
1709309591.8498 1 0.035 -0.001 0.0359
1709309591.8580 1 0.035 -0.001 0.0359
1709309591.8662 1 0.035 -0.001 0.0362
1709309591.8740 1 0.035 -0.001 0.0357
1709309591.8822 1 0.035 -0.001 0.0358
1709309591.8900 1 0.034 -0.001 0.0355
1709309591.8979 1 0.035 -0.001 0.0358
1709309591.9063 1 0.035 -0.001 0.0356
1709309591.9143 1 0.035 -0.001 0.0362
1709309591.9224 1 0.036 -0.001 0.0370
1709309591.9297 1 0.035 -0.001 0.0362
1709309591.9378 1 0.035 -0.002 0.0367
1709309591.9467 1 0.035 -0.002 0.0364
1709309591.9550 1 0.035 -0.001 0.0359
1709309591.9623 1 0.035 -0.001 0.0359
1709309591.9699 1 0.035 -0.001 0.0361
1709309591.9781 1 0.035 -0.001 0.0357
1709309591.9861 1 0.035 -0.001 0.0358
1709309591.9939 1 0.034 -0.001 0.0352
1709309592.0018 1 0.033 -0.001 0.0343
1709309592.0100 1 0.033 -0.001 0.0337
1709309592.0178 1 0.034 -0.001 0.0345
1709309592.0261 1 0.033 -0.001 0.0337
1709309592.0357 1 0.034 -0.000 0.0341
1709309592.0428 1 0.034 -0.001 0.0346
1709309592.0503 1 0.034 -0.000 0.0341
1709309592.0578 1 0.035 -0.000 0.0354
1709309592.0662 1 0.035 -0.000 0.0350
1709309592.0737 1 0.035 -0.000 0.0349
1709309592.0822 1 0.035 -0.000 0.0351
1709309592.0907 1 0.035 -0.000 0.0353
1709309592.0980 1 0.035 -0.001 0.0360
1709309592.1064 1 0.035 -0.000 0.0353
1709309592.1145 1 0.036 -0.001 0.0366
1709309592.1217 1 0.039 -0.001 0.0393
1709309592.1299 1 0.037 -0.000 0.0374
1709309592.1381 1 0.037 -0.000 0.0368
1709309592.1464 1 0.039 -0.000 0.0390
1709309592.1537 1 0.039 0.000 0.0385
1709309592.1618 1 0.039 0.001 0.0384
1709309592.1702 1 0.040 0.000 0.0396
1709309592.1786 1 0.038 0.001 0.0377
1709309592.1858 1 0.041 0.001 0.0400
1709309592.1940 1 0.043 0.001 0.0419
1709309592.2023 1 0.044 0.002 0.0416
1709309592.2101 1 0.043 0.002 0.0417
1709309592.2182 1 0.044 0.001 0.0429
1709309592.2264 1 0.044 0.002 0.0421
1709309592.2350 1 0.045 0.003 0.0422
1709309592.2422 1 0.045 0.003 0.0419
1709309592.2505 1 0.045 0.004 0.0411
1709309592.2585 1 0.044 0.004 0.0408
1709309592.2667 1 0.046 0.004 0.0422
1709309592.2739 1 0.046 0.004 0.0417
1709309592.2827 1 0.046 0.004 0.0419
1709309592.2906 1 0.047 0.005 0.0421
1709309592.2979 1 0.047 0.004 0.0424
1709309592.3058 1 0.047 0.005 0.0422
1709309592.3150 1 0.048 0.004 0.0436
1709309592.3222 1 0.048 0.005 0.0432
1709309592.3299 1 0.048 0.005 0.0427
1709309592.3378 1 0.048 0.005 0.0432
1709309592.3461 1 0.048 0.005 0.0435
1709309592.3540 1 0.048 0.005 0.0433
1709309592.3623 1 0.048 0.005 0.0429
1709309592.3707 1 0.048 0.005 0.0432
1709309592.3787 1 0.048 0.006 0.0420
1709309592.3864 1 0.048 0.006 0.0420
1709309592.3947 1 0.048 0.006 0.0416
1709309592.4025 1 0.048 0.007 0.0410
1709309592.4107 1 0.048 0.007 0.0409
1709309592.4179 1 0.048 0.007 0.0410
1709309592.4259 1 0.048 0.007 0.0405
1709309592.4353 1 0.048 0.008 0.0398
1709309592.4426 1 0.048 0.009 0.0390
1709309592.4503 1 0.048 0.010 0.0375
1709309592.4577 1 0.048 0.010 0.0377
1709309592.4659 1 0.048 0.012 0.0365
1709309592.4739 1 0.048 0.011 0.0368
1709309592.4824 1 0.048 0.012 0.0365
1709309592.4907 1 0.048 0.012 0.0360
1709309592.4977 1 0.048 0.012 0.0360
1709309592.5062 1 0.048 0.012 0.0355
1709309592.5146 1 0.048 0.012 0.0359
1709309592.5217 1 0.049 0.012 0.0376
1709309592.5301 1 0.049 0.012 0.0368
1709309592.5381 1 0.049 0.012 0.0373
1709309592.5461 1 0.050 0.013 0.0370
1709309592.5544 1 0.051 0.014 0.0369
1709309592.5617 1 0.053 0.014 0.0389
1709309592.5706 1 0.052 0.014 0.0383
1709309592.5778 1 0.050 0.014 0.0362
1709309592.5866 1 0.051 0.015 0.0367
1709309592.5944 1 0.053 0.014 0.0386
1709309592.6017 1 0.051 0.015 0.0363
1709309592.6102 1 0.052 0.015 0.0372
1709309592.6187 1 0.053 0.015 0.0378
1709309592.6260 1 0.053 0.015 0.0382
1709309592.6348 1 0.053 0.015 0.0374
1709309592.6427 1 0.054 0.015 0.0393
1709309592.6499 1 0.056 0.015 0.0414
1709309592.6582 1 0.060 0.014 0.0458
1709309592.6659 1 0.060 0.014 0.0457
1709309592.6752 1 0.060 0.014 0.0461
1709309592.6824 1 0.060 0.013 0.0466
1709309592.6907 1 0.060 0.014 0.0462
1709309592.6979 1 0.058 0.014 0.0437
1709309592.7062 1 0.054 0.015 0.0382
1709309592.7139 1 0.054 0.015 0.0388
1709309592.7221 1 0.054 0.015 0.0392
1709309592.7304 1 0.053 0.015 0.0380
1709309592.7388 1 0.053 0.015 0.0380
1709309592.7459 1 0.053 0.015 0.0373
1709309592.7541 1 0.052 0.016 0.0362
1709309592.7618 1 0.051 0.015 0.0355
1709309592.7708 1 0.051 0.015 0.0363
1709309592.7779 1 0.051 0.015 0.0358
1709309592.7864 1 0.050 0.014 0.0357
1709309592.7946 1 0.050 0.014 0.0364
1709309592.8018 1 0.049 0.014 0.0352
1709309592.8104 1 0.049 0.013 0.0360
1709309592.8186 1 0.049 0.013 0.0362
1709309592.8258 1 0.048 0.014 0.0341
1709309592.8353 1 0.049 0.013 0.0353
1709309592.8424 1 0.049 0.012 0.0362
1709309592.8507 1 0.048 0.012 0.0362
1709309592.8578 1 0.048 0.011 0.0373
1709309592.8664 1 0.048 0.010 0.0381
1709309592.8738 1 0.048 0.010 0.0384
1709309592.8820 1 0.048 0.009 0.0389
1709309592.8900 1 0.048 0.009 0.0388
1709309592.8984 1 0.048 0.008 0.0399
1709309592.9061 1 0.048 0.008 0.0401
1709309592.9144 1 0.048 0.007 0.0411
1709309592.9227 1 0.048 0.006 0.0416
1709309592.9307 1 0.048 0.007 0.0412
1709309592.9385 1 0.048 0.006 0.0421
1709309592.9466 1 0.048 0.005 0.0430
1709309592.9544 1 0.048 0.005 0.0430
1709309592.9626 1 0.048 0.004 0.0434
1709309592.9706 1 0.048 0.004 0.0440
1709309592.9785 1 0.047 0.003 0.0442
1709309592.9868 1 0.046 0.002 0.0444
1709309592.9938 1 0.045 0.001 0.0435
1709309593.0019 1 0.043 0.001 0.0423
1709309593.0103 1 0.042 0.000 0.0414
1709309593.0179 1 0.039 -0.000 0.0391
1709309593.0262 1 0.038 -0.000 0.0383
1709309593.0355 1 0.036 -0.001 0.0367
1709309593.0427 1 0.035 -0.001 0.0360
1709309593.0505 1 0.033 -0.001 0.0337
1709309593.0580 1 0.032 -0.001 0.0328
1709309593.0662 1 0.031 -0.002 0.0334
1709309593.0740 1 0.029 -0.002 0.0318
1709309593.0824 1 0.028 -0.003 0.0312
1709309593.0907 1 0.028 -0.004 0.0315
1709309593.0978 1 0.027 -0.005 0.0320
1709309593.1065 1 0.026 -0.005 0.0307
1709309593.1148 1 0.025 -0.005 0.0298
1709309593.1227 1 0.024 -0.007 0.0310
1709309593.1310 1 0.022 -0.007 0.0292
